Character,Time
IS,3099
SU,2977
US,2531
SH,2542
HA,3718
AR,2809
RR,2131
RY,3012
YI,3187
IN,2726
NJ,2481
JU,2343
UL,2050
LY,2421
YK,2664
KI,2574
IL,2368
LL,2414
LE,3075
ER,3159
RL,2138
LL,1988
LA,3048
AM,3116
MA,2989
AS,3348
SM,3299
MA,3846
AS,3028
SS,2182
SA,3220
AC,3510
CR,2918
RE,2701
ED,2905
DN,3403
NI,3558
IN,3347
NE,3228
EO,2428
OL,2912
LD,3839
DP,3315
PE,3394
EO,3403
OP,2881
PL,2761
LE,3043
EQ,3161
QU,3088
UI,3169
IC,3206
CK,2758
KL,2645
LY,2767
YR,3158
RI,3445
IC,3312
CK,3109
KS,2659
SA,2879
AW,2817
WT,2335
TE,2711
EN,3165
NU,2508
UN,2054
NU,2503
US,3148
SU,3024
UA,2845
AL,3020
LV,3250
VA,4024
AN,3712
NS,2864
SW,3007
WI,3442
IT,3054
TH,2701
HX,3151
XE,3175
EN,2782
NI,2490
IA,3002
AL,2965
LY,2717
YO,3333
OU,3607
UT,2767
TH,2558
HF,3057
FU,2713
UL,2364
LZ,2749
ZO,3027
OE,2521
EA,2902
AB,3452
BO,3480
OY,3057
YC,2854
CA,3558
AN,3859
ND,3162
DO,2640
OE,2669
EV,2593
VE,2732
ER,3108
RY,2618
YT,2488
TI,2908
IN,2717
NG,2925
GH,3103
HI,3144
IN,3052
NG,3086
GF,3168
FO,3509
OR,3618
RG,3408
GI,3240
IR,2965
RL,2944
LH,3662
HI,4121
IS,3385
SI,2833
IN,2696
NT,2969
TE,3472
ER,3086
RE,2718
ES,3244
ST,2929
TJ,3026
JU,3703
US,3270
ST,2741
TK,2457
KI,2517
IN,2840
ND,3071
DL,3602
LE,3262
ED,2783
DL,2719
LO,2309
OV,2756
VE,3333
EM,3320
MO,3068
OS,2757
ST,2588
TY,3040
YL,3476
LY,3068
YN,2838
NO,3083
OT,2685
TO,2600
OF,3279
FP,3447
PA,3564
AS,2919
SS,2506
SI,2980
IO,2592
ON,2184
NN,2516
NO,2854
OO,3202
OR,3537
RA,3700
AN,3147
NG,2667
GE,2922
ES,3400
SP,3283
PE,2353
EE,2186
EL,2272
LQ,2871
QU,3403
UI,3478
IT,3472
TL,2665
LY,2583
YR,2726
RE,2495
EA,3129
AL,2725
LL,1793
LY,2437
YS,3240
SO,3234
OM,3241
ME,3403
ET,3408
TI,2769
IM,2125
ME,2872
ES,3078
ST,2570
TH,2869
HE,3174
EU,2754
UM,2688
MB,2679
BR,2635
RE,3397
EL,2834
LL,1975
LA,3396
AS,3463
SV,2528
VI,2910
IO,2746
OL,2393
LA,3319
AT,3284
TE,2788
EW,3427
WA,3075
AN,2948
NK,2910
KI,2795
IN,3089
NG,3495
GX,3487
XE,2802
EN,3083
NO,3176
OP,2727
PH,2992
HO,2886
OB,2721
BI,3113
IC,3520
CY,3515
YE,3798
ET,3329
TI,3340
IS,4250
SZ,4120
ZI,3725
IN,3280
NC,3251
CI,3293
IF,3559
FY,3327
YA,3321
AM,3532
MA,3344
AZ,3246
ZI,3103
IN,3063
NG,3313
GL,3487
LY,2335
YB,1960
BI,2767
IL,2436
LL,2194
LC,2963
CA,3469
AR,3335
RR,3389
RI,3319
IE,2381
ED,2508
DF,3078
FI,3227
IA,3432
AN,2639
NN,2304
NE,2863
EE,2967
EN,2635
NT,2084
TI,2734
IR,3470
RE,3152
EL,3011
LY,3359
YF,3215
FR,2808
RO,3299
OM,3431
MG,2922
GR,2769
RE,2863
EA,3502
AT,3661
TH,3452
HE,3627
EI,3568
IG,3556
GH,3647
HT,3314
TS,3413
SI,3759
IN,3362
NT,3311
TE,4097
ER,3811
RE,3308
ES,3580
ST,3336
TI,3319
IN,3264
NG,3216
GL,3704
LY,3595
YJ,3121
JE,3413
ER,3570
RR,3309
RO,2750
OD,2789
DK,2793
KI,2556
IN,2662
ND,3141
DL,3427
LY,2739
YL,2913
LA,3964
AU,3647
UD,3612
DE,3837
ED,3675
DM,4307
MA,4228
AN,3599
NY,3284
YN,3525
NO,3284
ON,3287
NO,3372
OP,3127
PP,3361
PO,3204
OS,2884
SI,2471
IN,2226
NG,2809
GP,3366
PE,3273
EO,3361
OP,3199
PL,2956
LE,3201
EQ,3271
QU,3256
UI,3353
IE,3533
ET,3044
TL,2399
LY,2732
YR,2981
RU,3022
US,3342
ST,2891
TY,2635
YS,3189
SU,3289
UD,3596
DD,4139
DE,3291
EN,2650
NL,2887
LY,2652
YT,2735
TE,3513
EA,4141
AR,3741
RE,3825
ED,4012
DU,3534
UP,3361
PV,3276
VI,3269
IO,3120
OL,3226
LE,3851
EN,3713
NT,3468
TL,3837
LY,3599
YW,3187
WE,3265
EN,3045
NT,3032
TW,4308
WE,4011
EN,3213
NO,3365
OP,2957
PH,3040
HO,2876
OB,3040
BI,3542
IC,3384
CY,3125
YE,3213
ES,3365
SZ,3509
ZO,2876
OO,1920
OE,2479
EY,2845
YA,3087
AN,3427
NO,3349
OT,3002
TH,3078
HE,3917
ER,3435
RC,2939
CO,2713
OL,2747
LD,3235
DN,3136
ND,2901
DS,2844
SN,2906
NO,3093
OW,3551
WY,3269
YW,3181
WI,3505
IN,3306
NT,3060
TE,3656
ER,3620
RN,3573
NI,4042
IG,3311
GH,4230
HT,4380
TI,3584
IT,3283
TW,2836
WA,3714
AS,3606
SB,2727
BO,3212
OU,3311
UT,2824
TS,2968
SH,3238
HE,3330
ET,2988
TR,2843
RI,2996
IE,3204
ED,3515
DT,3121
TO,2564
OC,2835
CL,2747
LO,2311
OS,3281
SE,3674
EH,3189
HE,3522
ER,3498
RE,3078
EY,2652
YE,2624
ES,3099
SA,3387
AN,3156
ND,2901
DG,2719
GO,2757
OT,2903
TO,2722
OS,3209
SL,3440
LE,2489
EE,2285
EP,2926
PC,3288
CU,3122
UD,3612
DD,3767
DL,3402
LE,3085
ED,2739
DU,2626
UN,2513
ND,3344
DE,4072
ER,3384
RN,3312
NE,3685
EA,3603
AT,3209
TH,3146
HT,3075
TH,2977
HE,3472
EB,3465
BL,3113
LA,3518
AN,3445
NK,3039
KE,3919
ET,3803
TA,3242
AN,3239
ND,3058
DS,3039
SH,3216
HI,2816
IV,2971
VE,4385
ER,4553
RI,3624
IN,3296
NG,3440
GD,3847
DA,3688
AI,3120
IL,3048
LY,2980
YA,3129
AF,3665
FT,3505
TE,3757
ER,3832
RW,3093
WO,3029
OR,3290
RK,3205
KS,3882
SH,4678
HE,4152
EU,3752
US,4319
SE,3475
ED,2712
DT,3006
TO,2826
OR,2617
RE,2818
EA,3978
AC,4160
CH,3767
HH,3366
HO,2971
OM,3139
ME,3286
EO,2939
ON,2562
NL,2660
LY,2548
YB,2468
BY,2324
YN,2715
NI,3222
IG,2902
GH,3346
HT,3278
TE,2957
EA,3447
AR,3367
RL,3401
LY,3152
YT,2610
TO,2711
OD,2836
DA,2904
AY,2953
YS,3186
SH,3712
HE,3597
EH,3068
HA,3350
AD,3303
DR,2750
RE,2001
EA,3277
AC,4209
CH,3166
HE,2962
ED,3129
DC,3634
CO,3387
OM,2969
MP,3292
PA,4081
AR,3884
RE,3248
ED,3618
DT,3438
TO,3016
OT,2869
TH,2801
HE,2656
EO,2164
OT,2538
TH,3329
HE,3668
ER,3111
RD,2918
DA,3499
AY,2881
YS,2709
SD,3729
DA,3841
AR,3229
RA,3123
AW,3048
WA,3047
AY,3138
YW,3026
WI,3731
IT,3691
TH,2816
HI,2806
IN,2851
NT,2619
TH,2888
HE,3211
EC,3448
CI,3600
IY,3289
YH,2814
HE,3292
ER,3289
RO,2568
OF,2310
FF,2473
FI,3219
IC,2935
CE,2455
EW,2976
WA,3826
AS,3337
SL,2397
LO,2620
OC,3419
CA,4373
AT,3492
TE,1999
ED,2405
DG,2797
GE,2867
EN,3918
NE,4004
ER,3548
RO,3550
OS,3273
SU,3161
US,3234
SE,2772
EW,2871
WI,4479
IT,4002
TH,2892
HB,2932
BO,2917
OH,3050
HT,3050
TI,2917
IM,3092
ME,3269
EA,3647
AN,3653
ND,2862
DM,2878
MO,2921
ON,2920
NE,3245
EY,2918
YS,3516
SH,4380
HE,3904
EA,3603
AL,3198
LW,2628
WA,2954
AY,3443
YW,3369
WA,3363
AS,2880
SH,2559
HU,2473
UM,2235
MB,2691
BL,3580
LE,3845
EA,3522
AN,3250
ND,3002
DD,3431
DO,3680
OW,3521
WN,3436
NT,2962
TO,2958
OE,2952
EA,3280
AR,3921
RT,2882
TH,1836
HA,2878
AH,3924
HU,3283
UM,2834
MA,3388
AN,3314
NB,2674
BE,2848
EI,3243
IN,3164
NG,3897
GI,3960
IL,2634
LL,2188
LS,3289
SH,4017
HE,3290
EW,2659
WA,3845
AS,4154
ST,3269
TH,3433
HA,4231
AT,4156
TD,3365
DA,3362
AY,3194
YA,3373
AN,3631
ND,3163
DH,3146
HA,3790
AV,3727
VI,3208
IN,2879
NF,3037
FG,2875
GA,2801
AH,3359
HE,3824
EA,3987
AD,3713
DA,3875
AC,3683
CH,3284
HE,3921
EA,4395
AF,3760
FF,3360
FT,3354
TE,3281
ER,3058
RT,2888
TE,3511
ER,3577
RA,3815
AL,2976
LL,1633
LT,2090
TH,2882
HA,4004
AT,3959
TS,2925
ST,2666
TR,2816
RA,3358
AI,3563
IN,3083
NJ,2801
JU,2646
US,2965
ST,3197
TB,3122
BA,3466
AC,3389
CK,2965
KH,2731
HO,2411
OM,2551
ME,3084
EA,4638
AF,4410
FT,2866
TE,3568
ER,3855
RA,3865
AH,3822
HA,3845
AR,3622
RD,3106
DD,3649
DA,4155
AY,3838
YS,3781
SW,4198
WO,3625
OR,3201
RK,3292
KA,3691
AT,3836
TI,2896
IO,2589
OF,3199
FF,3514
FI,3598
IC,3686
CE,3688
EK,3282
KI,3205
ID,3303
DN,2744
NN,2605
NE,2696
ES,2580
SS,2565
SS,3034
SH,3347
HE,3008
EA,3499
AL,3841
LW,3837
WA,4350
AY,3960
YS,3366
SS,3680
SH,3700
HO,3058
OW,3285
WE,3266
ED,3045
DT,2747
TO,2250
OE,2810
EV,2979
VE,3059
ER,3116
RY,3032
YB,2880
BO,3125
OD,3520
DY,3399
YL,3244
LL,2958
LI,3129
IG,3292
GH,3290
HT,3530
TN,3322
NI,3485
IN,3764
NG,3758
GA,4347
AN,3868
ND,3042
DT,2971
TH,2975
HU,2966
UN,2829
ND,3480
DE,4329
ER,3682
RW,2801
WA,4277
AS,4525
SS,3143
ST,2976
TR,3043
RI,2800
IK,2600
KI,2760
IN,3127
NG,3336
GE,3296
EC,3494
CE,3573
ER,3659
RY,3206
YN,2883
NI,3206
IW,3285
WV,3373
VE,3702
ER,3215
RY,2635
YN,3545
NO,4029
OW,3208
WA,3057
AN,3123
ND,2962
DT,3126
TH,3273
HE,3519
EN,3221
NO,2907
OU,2816
UT,2902
TS,4018
SI,3995
ID,2881
DE,2815
EN,3942
NU,4011
US,3358
SI,3309
IC,3244
CW,3070
WA,3157
AS,3439
SP,4058
PU,4003
UT,2877
TO,2550
ON,3043
NA,3767
AS,3354
SL,2844
LO,3317
OU,3422
UD,2935
DA,3419
AS,3438
SE,2801
EV,3153
VE,4059
ER,3783
RI,2961
IN,2809
NT,2803
TH,3361
HE,3444
EA,3530
AP,3457
PA,4097
AR,3648
RT,2516
TM,3276
ME,3838
EN,3924
NT,3597
TN,3345
NE,2844
EX,2870
XT,3144
TY,2624
YO,2692
OH,3263
HE,3855
ER,3627
RS,3278
SN,3702
NO,3386
OW,3369
WS,3915
SH,3906
HE,3437
EB,3441
BE,3015
EG,2530
GA,3306
AN,2837
ND,2748
DO,3580
OU,3377
UB,3099
BT,3121
TI,3198
IN,3439
NG,3656
GI,3859
IF,3800
FS,3524
SH,3514
HE,3262
EH,3234
HA,3486
AD,3127
DT,2325
TO,2572
OV,3050
VC,2919
CH,3004
HA,3601
AN,3596
NG,2881
GE,2793
EH,3356
HE,3842
ER,3397
RW,3633
WE,3737
EY,3163
YO,3028
OF,3313
FT,3457
TH,3354
HI,3697
IN,3453
NG,2918
GI,3007
IN,3118
NG,3109
GK,3604
KA,3560
AO,3069
ON,3269
NX,3672
XC,2877
CE,2398
EA,4165
AG,4404
GA,3690
AI,3408
IN,2910
NG,3198
GS,3523
SH,3880
HE,3482
ET,2804
TH,3029
HO,3313
OU,2759
UG,2872
GH,3530
HT,3697
TO,3443
OF,3513
FG,3585
GI,3584
IV,3777
VI,3227
IN,2934
NG,3191
GH,3701
HE,4067
ER,3989
RN,3569
NA,4781
AS,4154
ST,2621
TY,3288
YN,3299
NE,3381
EI,3290
IG,3053
GH,3045
HB,3437
BO,3929
OR,3690
RI,3376
IN,3378
NG,3285
GR,3286
RA,3756
AN,4323
NO,3540
OT,2771
TH,3405
HE,3448
ER,2851
RC,3156
CH,3268
HA,3692
AN,3901
NC,3553
CE,3272
EP,3204
PE,3687
EO,3428
OP,3097
PL,3007
LE,3422
EA,4000
AC,3830
CE,3677
ER,3820
RT,3341
TA,3479
AI,3807
IN,2966
NL,2277
LO,2824
OT,3036
TG,3049
GE,4017
ET,3732
TU,2663
UP,2623
PF,2885
FR,2633
RO,2406
OM,2623
MH,2598
HE,2905
ER,3707
RB,2868
BE,1774
ED,2542
DR,2746
RU,2238
UD,2484
DE,2466
ET,2021
TH,2196
HE,3367
ER,3441
RN,2932
NE,3013
EU,2958
UG,3284
GH,3517
HI,2879
IB,2492
BO,3128
OR,2967
RS,2476
SQ,2766
QU,3011
UI,2957
IV,3524
VE,4368
ER,3565
RI,2620
IN,2781
NG,2918
GS,3233
SH,3809
HE,3535
ED,2839
DI,2951
ID,2986
DN,3225
NO,3276
OT,2683
TE,2991
EV,3188
VE,3378
EN,3053
NH,2548
HA,3555
AV,3488
VE,2964
EE,3030
EN,3211
NO,3327
OU,2921
UG,3246
GH,3721
HE,3525
EN,2845
NE,3644
ER,4193
RG,3316
GY,3050
YT,3127
TO,3194
OG,3274
GE,4395
ET,4213
TU,3329
UP,3764
PF,3692
FR,3311
RO,3478
OM,3287
MH,3231
HE,3870
ER,3568
RB,3010
BE,2684
ED,3019
DR,3461
RU,2965
UD,2637
DE,3083
EA,3486
AN,3295
ND,3257
DU,2842
UN,3042
NK,3270
KI,2644
IN,2733
ND,2963
DH,3359
HE,3034
ER,2657
RN,3215
NE,3390
EI,3558
IG,3693
GB,3719
BO,3724
OR,3763
RH,3186
HW,3109
WA,3916
AS,3755
SA,3350
AN,3549
ND,3344
DS,3551
SH,3768
HE,3393
EK,3392
KN,3446
NE,3598
EW,3679
WI,3302
IT,3317
TW,4028
WA,4312
AS,3391
SN,2933
NO,2882
OU,2688
US,3698
SE,3572
EA,2808
AR,2882
RG,2689
GU,2451
UI,2474
IN,2803
NG,3138
GS,3253
SO,2843
OI,2640
IR,2644
RR,2367
RI,2601
IT,2876
TA,3203
AT,2817
TI,2420
IN,2727
NG,3132
GW,3210
WA,3044
AS,3041
ST,2602
TH,2870
HE,3178
EL,2914
LO,2848
OU,2646
UD,3078
DN,4014
NO,4019
OI,3611
IS,3369
SE,3367
EI,3289
IN,3128
NT,2723
TH,2787
HE,3376
EN,3077
NE,3113
EI,3585
IG,3516
GH,3202
HB,3041
BO,3269
OR,3658
RI,3355
IN,2980
NG,3130
GA,3649
AP,3325
PA,3561
AR,4135
RT,3308
TM,2892
ME,3273
EN,3301
NT,3322
TT,3250
TH,3066
HE,3130
EN,3043
NE,3761
EI,3771
IG,3361
GH,3277
HB,3357
BO,3730
OR,3816
RD,3704
DI,3382
ID,2991
DN,2750
NO,3078
OT,3076
TE,3551
EV,3638
VE,3282
EN,3114
NB,2680
BO,3079
OT,3356
TH,3353
HE,3516
ER,3417
RT,2940
TO,3043
OR,3160
RE,3228
ED,3590
DU,3370
UC,3173
CE,3313
ET,3036
TH,3157
HE,3231
EV,3414
VO,2849
OL,2721
LU,2714
UM,2110
ME,3092
EA,3780
AL,3607
LI,3123
IT,2297
TT,2617
TI,3684
IL,3445
LE,3313
EB,4745
BI,4790
IT,3019
TU,2626
UN,3044
NA,3607
AB,3287
BL,3125
LE,3273
ET,2789
TO,3120
OS,3688
SL,3284
LL,2240
LE,2162
EE,2408
EO,2491
OP,2298
PA,3252
AN,3830
ND,3109
DR,2734
RE,2427
ED,2650
DW,3039
WI,3196
IT,2843
TH,2882
HR,2920
RA,3530
AG,4374
GE,4452
EB,4564
BU,4001
UT,3392
TS,3349
SH,3526
HE,3344
ET,3542
TI,3768
IE,2809
ED,3290
DB,3926
BE,3293
ES,3880
ST,3798
TN,3479
NO,3959
OT,3528
TT,3040
TO,2807
OD,2696
DO,2453
OS,4163
SH,5047
HE,3656
EW,3028
WA,3848
AS,4312
SA,3954
AL,3880
LS,3388
SO,2820
OF,3280
FR,3703
RI,3304
IG,3591
GH,3754
HT,3363
TE,3280
EN,3519
NE,3287
ED,3054
DT,3128
TO,3053
OO,2731
OP,3044
PE,3526
EN,3207
NT,2848
TH,3001
HE,3128
ED,3080
DO,2924
OR,2092
RR,1515
RO,1920
OR,2320
RA,2795
AT,2795
TN,3202
NI,3924
IG,3517
GH,3451
HT,3605
TX,3364
XE,3223
EN,3940
NI,3693
IA,3769
AL,3850
LK,2731
KI,2725
IN,3045
ND,3372
DO,3484
OF,3500
FA,3705
AP,3423
PE,3536
ER,3330
RS,2815
SO,3121
ON,3392
NS,3318
SH,3275
HE,3433
EA,3922
AL,3746
LW,3354
WA,3907
AY,3181
YS,3288
SW,3843
WA,4316
AS,3977
ST,2656
TO,2921
OA,3623
AL,3060
LL,1913
LH,2233
HE,3518
ER,3685
RN,3127
NE,3444
EI,3383
IG,3166
GH,3364
HB,3710
BO,3742
OR,3132
RS,3464
SY,3704
YE,3118
ES,3279
ST,2894
TH,3052
HE,3807
EN,3491
NO,2962
OI,3032
IS,3139
SE,2613
EW,2593
WA,3531
AS,3277
SS,2472
SI,2623
IM,3020
MU,3028
UC,3035
CH,3045
HI,3123
IR,2567
RR,2047
RI,3015
IT,3449
TA,3776
AT,3304
TI,2912
IN,3242
NG,2876
GB,3430
BU,3626
UT,3345
TS,3884
SH,3849
HE,3366
ES,2955
SU,2721
UF,2639
FF,2631
FE,3180
ER,2793
RE,2077
ED,2640
DI,3288
IT,3586
TA,4078
AL,3055
LL,1739
LZ,2633
ZZ,3408
ZZ,3357
ZZ,3168
ZZ,3052
ZZ,2887
ZA,3357
AN,3767
NF,3523
FI,3277
IN,3486
NA,3887
AL,2956
LL,2144
LY,2874
YS,3607
SH,3752
HE,3187
EM,3196
MA,3500
AN,3430
NA,3771
AG,2963
GE,2079
ED,2724
DT,3042
TO,2724
OS,2968
SO,2964
OM,2794
ME,3224
EH,3355
HO,3064
OW,3107
WD,3415
DO,3257
OZ,2573
ZE,2319
EO,2628
OF,2403
FF,2657
FT,3139
TO,3049
OS,3551
SL,3554
LE,2494
EE,2011
EP,2003
PA,3435
AB,4131
BI,3551
IG,3249
GC,2987
CA,3368
AT,2956
TE,2547
EG,2459
GG,2167
GS,2754
SF,3721
FR,3215
RO,2456
OM,2603
MG,2987
GA,3746
AR,3076
RD,2451
DE,2598
EN,2416
NH,3177
HE,3348
EN,3167
NS,3329
SI,3388
IT,3003
TJ,3337
JO,3357
OK,2999
KE,2886
ED,3253
DK,3462
KN,3136
NO,3157
OC,3183
CK,3469
KE,2529
ED,2419
DL,3453
LE,3193
EF,2788
FT,2849
TM,3105
MO,3092
OR,2484
RE,2694
EN,3174
NO,2925
ON,2964
NS,3012
SE,2723
EN,2828
NS,3271
SE,2871
EO,2640
OR,3087
RP,3159
PO,2959
OR,2766
RK,2945
KQ,3260
QU,2974
UI,2359
IC,2793
CK,3250
KL,2935
LY,2656
YR,2565
RA,3073
AN,3069
NS,3127
SI,3375
ID,3177
DE,2973
EW,2594
WA,2914
AY,2878
YS,2684
ST,3017
TO,3132
OU,3088
UN,2857
ND,3021
DE,3210
ER,3251
RV,3477
VI,3182
IK,2837
KI,3082
IN,2987
NG,3038
GS,3255
SW,3483
WE,2753
ET,2076
TX,2966
XR,3116
RA,3262
AY,3283
YY,3017
YO,3515
ON,3241
ND,2846
DE,4345
EZ,4439
ZO,2427
OO,1630
OA,2129
AD,2621
DD,2713
DI,2932
IT,3087
TI,2971
IO,2774
ON,2823
NA,3190
AL,3699
LB,3539
BR,2973
RI,2838
IC,3127
CK,3487
KS,3037
SC,2730
CA,2984
AU,2860
US,3288
SE,3291
ED,2897
DA,3161
AM,3262
MA,3480
AG,2892
GE,2602
EE,2681
EX,2815
XC,3265
CL,3092
LA,3256
AI,2736
IM,2364
ME,3042
ED,3074
DF,3111
FA,3114
AT,2639
TG,2208
GE,2367
EN,2725
NI,3172
IU,3249
US,2839
SH,2763
HA,2977
AR,3051
RR,2919
RY,2953
YI,2443
IN,2094
NJ,2396
JU,2560
UL,2217
LL,2139
LY,2543
YL,2613
LI,2447
IL,2083
LL,2113
LE,3704
ER,3868
RL,2387
LL,2364
LA,2987
AM,3327
MA,4084
AS,3786
SM,2978
MA,3478
AS,2893
SS,1977
SA,3053
AC,3412
CR,2761
RE,2398
ED,2286
DN,3564
NI,3926
IN,3932
NE,3647
EO,2239
OL,2483
LD,2932
DP,3012
PE,3529
EO,2611
OP,2047
PL,2874
LE,3706
EQ,3619
QU,2958
UI,3087
IC,3408
CK,3529
KL,3317
LY,2966
YR,3023
RI,3270
IC,3103
CK,3329
KS,3562
SA,3060
AW,3008
WT,3015
TE,3296
EN,3099
NU,2395
UN,3079
NU,3366
US,3490
SU,3172
UA,2886
AL,3324
LV,3125
VA,3470
AN,3397
NS,3170
SW,3153
WI,2938
IT,3124
TH,3289
HX,2960
XE,2512
EN,2751
NI,3127
IA,3121
AL,3035
LY,3107
YO,3135
OU,2508
UN,1995
NT,2763
TH,3476
HF,3352
FU,2670
UL,2510
LZ,2817
ZO,3563
OE,3781
EA,3367
AB,3384
BO,3532
OY,3113
YC,3021
CA,3477
AN,3111
NF,2904
FI,3448
IE,4169
EV,3522
VE,2762
ER,2717
RY,2510
YI,2722
IN,3512
NG,3400
GF,2969
FO,2790
OR,2109
RG,2619
GI,3990
IR,3844
RL,2984
LH,3553
HI,4192
IS,3720
SU,3224
UB,3163
BN,2721
NT,2366
TE,3842
ER,4239
RS,4117
SE,4038
ES,2957
ST,2792
TI,2650
IJ,2437
JU,2775
US,3153
ST,3128
TK,3136
KI,3048
IN,2961
ND,3458
DL,3705
LE,2897
ED,2648
DL,2797
LO,2795
OV,3127
VE,3206
EM,3755
MO,3705
OS,2719
ST,3015
TL,3914
LY,3721
YN,3408
NO,3525
OT,3123
TP,2563
PA,3122
AS,2867
SS,1944
SI,2043
IO,2244
ON,2476
NQ,3281
QU,3437
UE,2968
ES,3297
ST,3281
TI,2562
IO,2497
ON,2974
NI,3205
IN,3136
NG,3136
GR,2879
RE,2723
EA,3366
AS,3281
SO,2894
ON,2896
NI,3107
IN,3198
NG,3007
GS,2774
SR,2826
RN,2645
NE,2274
EN,2710
NT,3228
TI,2952
IM,2880
ME,3450
EN,3559
NT,3400
TY,3061
YH,2980
HO,3064
OU,2819
UG,3182
GH,3266
HU,3208
US,3629
SA,3944
AU,3595
UA,3118
AL,2530
LL,2063
LY,2066
YV,3063
VE,3765
ER,2598
RY,2593
YW,3318
WE,2920
EL,2170
LL,2210
LE,2634
EX,2852
XE,2726
EM,2445
MP,2609
PT,2797
TI,2753
IN,2792
NG,2913
GY,3235
YO,3523
OU,3130
UR,2975
RZ,3287
ZO,2740
ON,2344
NE,2395
EA,3084
AL,3174
LW,2755
WA,3246
AY,2914
YS,3625
SB,4328
BT,4433
TR,3817
RO,3150
OI,2721
IN,1877
NG,2202
GC,2730
CO,2921
OC,2620
CK,2695
KE,2546
ED,2391
DD,2783
DI,3389
IN,3074
NN,2355
NE,3545
ER,3757
RE,2938
EJ,3522
JA,3884
AC,3706
CU,3094
UL,2625
LA,2776
AT,2788
TE,2447
EF,2775
FO,3484
OR,3005
RG,2592
GR,2624
RE,2307
EE,2024
EN,2317
NH,2963
HI,3214
IP,2842
PP,3178
PO,3385
OS,2597
SI,2681
IJ,2903
JU,2496
US,2346
ST,2213
TL,2942
LI,3161
IK,2579
KI,2652
IL,2189
LL,2002
LE,1946
ED,2234
DL,3233
LE,3886
EM,3056
MM,2145
MY,2975
YM,3538
MA,3716
AG,3876
GI,2977
IK,2450
KO,2193
OO,2091
OP,2699
PA,3609
AN,4630
NO,4023
OO,3027
OR,3211
RA,3589
AN,3406
NG,3527
GE,3184
ES,3571
SP,3969
PE,2610
EE,2110
EL,2407
LQ,2854
QU,2955
UI,2798
IE,3290
ET,3046
TL,2548
LY,2303
YR,2074
RE,2801
EA,3146
AL,2447
LL,1733
LY,1712
YS,2383
SO,2549
OM,2261
ME,2301
EI,2480
IM,3722
