Character,Time
NG,3387
GG,3387
GD,3794
DD,4186
DA,4008
AA,3859
AI,2956
II,2058
IL,2103
LL,2084
LY,2198
YY,2406
YA,2807
AA,3089
AF,2623
FF,2172
FT,2351
TT,2580
TE,3508
EE,4420
ER,3675
RR,3010
RW,2748
WW,2287
WO,3749
OO,5341
OR,5426
RR,5476
RK,4509
KK,3299
KS,3056
SS,3085
SH,2460
HH,1850
HE,2251
EE,2687
EU,3025
UU,3283
US,2683
SS,1994
SE,2282
EE,2724
ED,2918
DD,3027
DT,2938
TT,2676
TO,2178
OO,1884
OR,3130
RR,4395
RE,4122
EE,3805
EA,3568
AA,3256
AC,3076
CC,3036
CH,2521
HH,1781
HH,2306
HH,3125
HO,2886
OO,2459
OM,2187
MM,1988
ME,2366
EE,2736
EO,2978
OO,3288
ON,2594
NN,1835
NL,2569
LL,3120
LY,2921
YY,2966
YB,3607
BB,4267
BY,3343
YY,2415
YN,2777
NN,2971
NI,2431
II,1925
IG,2278
GG,2723
GH,2296
HH,1766
HT,2004
TT,2371
TE,3308
EE,4196
EA,3393
AA,2580
AR,2766
RR,3027
RL,2741
LL,2272
LY,2449
YY,2709
YT,2394
TT,2163
TO,2381
OO,2098
OD,2931
DD,4251
DA,4078
AA,3800
AY,3066
YY,2456
YS,2773
SS,3210
SH,2541
HH,1583
HE,1955
EE,2461
ER,4027
RR,5381
RE,4776
EE,4533
EA,3706
AA,2744
AC,2860
CC,2898
CH,2627
HH,2396
HE,3418
EE,4444
ED,4190
DD,4046
DC,3547
CC,2952
CO,2872
OO,2822
OM,2941
MM,3045
MP,2469
PP,1898
PA,2400
AA,2893
AR,2843
RR,2793
RE,2704
EE,2659
ED,2718
DD,2594
DT,2832
TT,3263
TO,2861
OO,2415
OT,2657
TT,2848
TH,2526
HH,2230
HE,2435
EE,2698
EO,2479
OO,2068
OT,2138
TT,2297
TH,2128
HH,2063
HE,2877
EE,3612
ER,2952
RR,2341
RD,3144
DD,3898
DA,3938
AA,3963
AY,3025
YY,2147
YS,2545
SS,2783
SF,3080
FF,3502
FA,3413
AA,3343
AR,2673
RR,1860
RA,2401
AA,3041
AW,2441
WW,1891
WA,2679
AA,3273
AY,2524
YY,1934
YW,2246
WI,2380
II,1780
IT,2118
TT,2401
TH,1976
HH,1463
HI,3395
II,5495
IN,4384
NN,3159
NT,2810
TT,2580
TH,2274
HH,1731
HE,2143
EE,2628
EC,2852
CC,3101
CI,2292
II,1568
IT,2332
TT,3007
TY,2813
YY,2773
YH,2497
HH,2166
HE,2593
EE,3030
ER,2715
RR,2400
RO,2341
OO,2371
OF,2366
FF,2232
FF,2386
FF,2594
FI,2227
II,1865
IC,3983
CC,6071
CE,4746
EE,3000
EW,3357
WW,4191
WA,5035
AA,5888
AS,4852
SS,3642
SL,4241
LL,4776
LO,3655
OO,2674
OC,3632
CC,4717
CA,4131
AA,3447
AT,2942
TT,2461
TE,3969
EE,5655
ED,4652
DD,3462
DG,2693
GG,1939
GE,2565
EE,3175
EN,3180
NN,3027
NE,4094
EE,5250
ER,4253
RR,3319
RO,2867
OO,2411
OU,2207
UU,2023
US,2475
SS,3002
SW,2947
WW,2814
WH,2544
HH,2352
HI,2274
II,2117
IT,2102
TT,2102
TB,2346
BB,2585
BO,2352
OO,1855
OT,3656
TT,5701
TH,4475
HH,3288
HT,2758
TT,2143
TI,2500
II,2749
IM,2356
MM,2082
ME,2464
EE,2886
EA,2739
AA,2522
AN,2462
NN,2119
ND,2347
DD,2709
DM,2649
MM,2768
MO,2425
OO,2073
ON,2525
NN,3026
NE,2744
EE,2297
EY,2122
YY,2102
YS,2272
SS,2461
SH,2177
HH,2043
HE,2153
EE,2306
EA,3660
AA,4513
AL,3521
LL,2744
LW,3700
WW,4781
WA,5030
AA,5233
AY,3839
YY,2480
YW,3726
WW,4717
WA,4567
AA,4617
AS,3566
SS,2624
SH,2683
HH,2554
HU,2113
UU,1900
UM,2287
MM,2624
MB,2599
BB,2376
BL,2109
LL,1697
LE,2401
EE,3349
EA,3537
AA,3755
AN,2833
NN,1886
ND,2431
DD,2976
DD,2718
DD,2450
DO,2108
OO,1914
OW,2465
WW,2986
WN,2480
NN,1915
NT,2366
TT,2832
TO,2346
OO,1696
OE,2266
EE,2951
EA,3246
AA,3521
AR,3400
RR,3308
RT,3174
TT,3076
TH,2496
HH,1891
HA,2392
AA,2848
AH,2923
HH,2989
HU,2750
UU,2584
UM,2648
MM,2668
MA,3075
AA,3486
AN,2712
NN,1637
NB,1682
BB,2093
BE,2604
EE,3091
EI,3369
II,3656
IN,3185
NN,2634
NG,2828
GG,3032
GL,2504
LL,1942
LL,1809
LL,1919
LL,2137
LL,1993
LS,3561
SS,5129
SH,3983
HH,2996
HE,3229
EE,3398
EW,3768
WW,4143
WA,4967
AA,5935
AS,4825
SS,3635
ST,3348
TT,3110
TH,2540
HH,1820
HA,2237
AA,2724
AT,2266
TT,1879
TD,3546
DD,5173
DA,4974
AA,4775
AY,3755
YY,2834
YA,3304
AA,3700
AN,2827
NN,1904
ND,2256
DD,2494
DH,2112
HH,1943
HA,2603
AA,3258
AV,2732
VV,2122
VI,2610
II,3191
IN,2649
NN,2034
NG,2546
GG,3102
GA,3131
AA,3170
AH,2812
HH,2167
HE,2492
EE,3229
EA,3232
AA,3100
AD,3164
DD,3224
DA,3284
AA,3150
AC,2893
CC,2845
CH,2502
HH,2193
HE,2793
EE,3349
EA,3607
AA,3888
AF,2885
FF,1785
FT,1990
TT,2278
TE,2361
EE,2380
ER,3020
RR,3645
RA,3541
AA,3511
AL,2723
LL,1915
LL,1934
LL,1994
LT,2460
TT,2921
TH,2584
HH,2008
HA,2747
AA,3684
AT,2826
TT,1924
TS,2242
SS,2609
SS,2550
SS,2198
ST,1999
TT,2093
TR,1944
RR,1786
RA,2297
AA,2872
AI,3497
II,4048
IN,3661
NN,3200
NJ,3250
JJ,3358
JU,2728
UU,2069
US,2931
SS,3878
ST,2857
TT,1761
TB,1855
BB,1850
BA,2128
AA,2515
AC,2907
CC,3274
CK,2738
KK,2336
KH,3993
HH,5719
HO,4945
OO,3963
OM,3432
MM,2926
ME,2753
EE,2564
EA,3015
AA,3546
AF,2728
FF,1871
FT,1866
TT,2044
TE,2376
EE,2311
ER,2202
RR,1964
RA,2113
AA,2683
AA,2871
AA,3010
AR,2648
RR,2231
RD,2747
DD,3219
DD,3978
DD,4852
DA,4361
AA,3869
AY,3025
YY,2018
YS,2400
SS,3006
SW,2903
WW,2679
WO,2673
OO,2708
OR,2798
RR,2843
RK,2525
KK,2212
KA,2599
AA,2996
AT,2535
TT,2078
TO,2107
OO,2187
OF,2465
FF,2718
FF,3187
FF,3626
FI,2755
II,1894
IC,3456
CC,5033
CE,4211
EE,3348
EK,4523
KK,5714
KI,4648
II,3616
IN,3452
NN,3254
ND,2872
DD,2490
DN,2331
NN,2157
NE,2034
EE,1865
ES,1949
SS,2064
SS,2108
SS,2237
SS,2362
SS,2476
SH,2168
HH,1776
HE,1855
EE,1880
EA,3140
AA,4439
AL,3864
LL,3249
LW,2901
WW,2633
WA,2927
AA,3250
AY,2982
YY,2733
YS,2965
SS,3149
SS,2986
SS,2847
SH,2450
HH,2029
HO,2104
OO,2208
OW,3988
WW,5614
WE,4528
EE,3130
ED,2956
DD,3309
DT,3130
TT,2906
TO,2504
OO,2103
OE,3012
EE,3864
EV,2981
VV,1920
VE,2580
EE,3533
ER,3339
RR,3120
RY,2772
YY,2415
YB,2579
BB,2668
BO,2426
OO,2228
OD,3541
DD,4875
DY,4077
YY,3174
YL,2867
LL,2639
LI,2579
II,2589
IG,2674
GG,2525
GH,2286
HH,1914
HT,2752
TT,3943
TN,3373
NN,2733
NI,2808
II,2981
IN,2796
NN,2484
NG,2862
GG,3283
GA,3144
AA,2986
AN,2549
NN,2152
ND,2451
DD,2774
DT,2748
TT,2604
TH,2639
HH,2753
HU,3155
UU,3497
UN,2888
NN,2367
ND,3412
DD,4216
DE,5372
EE,6756
ER,4955
RR,3104
RW,2827
WW,2530
WA,3745
AA,5010
AS,4390
SS,3596
SS,3298
SS,3174
ST,2381
TT,1637
TR,2182
RR,2688
RI,2307
II,1618
IK,3194
KK,5157
