Character,Time
AL,2089
LL,2040
LY,1482
YV,1516
VE,1556
ER,1476
RY,1473
YW,2097
WE,2685
EL,2193
LL,1597
LE,2071
EX,2261
XE,2266
EM,2413
MO,2533
OT,2520
TI,2107
IN,2151
NG,1841
GY,1751
YO,2168
OU,2276
UR,1882
RZ,1829
ZO,2039
ON,2004
NE,2265
EA,2093
AL,2123
LW,2418
WA,1905
AY,1752
YS,2283
SB,2212
BR,2390
RI,2584
IN,2023
NG,2187
GC,2821
CO,3769
OC,3483
CK,1970
KE,1589
ED,1534
DD,1400
DI,1516
IN,1916
NN,1846
NE,2445
ER,2926
RE,2037
EJ,1525
JA,1605
AC,1660
CU,1751
UL,2332
LA,2218
AT,2563
TE,2570
EF,2596
FO,2649
OR,1960
RG,2252
GR,2607
RE,4439
EN,4059
NH,1916
HI,2237
IP,2503
PP,2171
PO,2317
OS,2350
SI,2439
IJ,2766
JU,2360
US,1989
ST,1925
TK,1721
KI,1482
IL,2024
LL,2017
LE,2337
ED,2328
DL,1752
LE,2543
EM,2507
MM,1958
MY,2553
YM,3097
MA,2345
AG,2073
GI,2553
IK,2864
KO,2881
OO,2408
OP,1794
PA,1707
AN,2184
NO,2427
OO,2388
OR,2015
RA,1639
AN,1550
NG,1430
GE,1435
EP,1431
PE,1401
EE,1351
EL,1416
LQ,1644
QU,1585
UE,1503
ET,1502
TL,1476
LY,1536
YR,2704
RE,3338
EA,2699
AL,2187
LY,2275
YS,2828
SO,2285
OM,1617
ME,2267
ET,2884
TI,2220
IM,1901
ME,2323
ES,2297
ST,2294
TH,2860
HE,2638
EU,2432
UM,3109
MB,2706
BR,2360
RE,2590
EL,2728
LL,2440
LA,2361
AS,2236
SV,2367
VI,2774
IO,2861
OL,2659
LA,1859
AT,1778
TE,2231
EW,2282
WA,1940
AN,2034
NK,2101
KI,1869
IN,1830
NG,2183
GW,2131
WX,1816
XE,2167
EN,1989
NO,1426
OP,1600
PH,1627
HO,1434
OB,1442
BI,1491
IC,1555
CY,1565
YE,1516
ET,1566
TI,1546
IS,1655
SZ,1963
ZI,1952
IN,2249
NC,2672
CI,2459
IF,1838
FY,1566
YA,2005
AM,2154
MA,2163
AZ,2421
ZI,2292
IN,2243
NG,2221
GL,2265
LY,2335
YB,2324
BI,2552
IL,2664
LL,2219
LC,1880
CA,2205
AR,2444
RR,2151
RI,2318
IE,2630
ED,3113
DD,2913
DI,1800
IA,2015
AN,2053
NN,1613
NE,1498
EE,1538
EN,1575
NT,1718
TI,1731
IR,2434
RE,3307
EL,2392
LY,1521
YF,1768
FR,2049
RO,2053
OM,2558
MG,2830
GR,2159
RE,2176
EA,2236
AT,2254
TH,2683
HE,2552
EI,2384
IG,2428
GH,2290
HT,2170
TS,2404
SI,2426
IN,2268
NT,2052
TE,3245
ER,3888
RE,2907
ES,2095
ST,1984
TI,2756
IN,2811
NG,2428
GL,2620
LY,2719
YJ,2291
JE,4144
ER,4785
RR,2739
RO,1914
OD,2465
DK,2597
KI,2120
IN,1915
ND,1578
DL,1606
LY,1685
YL,1615
LA,1588
AU,1657
UD,1844
DE,1750
ED,1471
DM,1496
MA,1606
AN,1622
NY,1542
YN,2008
NO,2197
ON,1805
NO,1640
OP,1780
PP,1866
PO,2344
OS,2497
SI,2327
IN,2253
NG,2051
GP,1852
PE,1976
EO,2031
OP,1522
PL,1427
LE,1695
EQ,1978
QU,2100
UI,1989
IE,1963
ET,1434
TL,1595
LY,2744
YR,2462
RU,1944
US,2469
ST,3032
TY,2531
YS,2230
SU,2111
UD,2159
DD,2157
DE,1738
EN,1639
NL,1851
LY,2174
YT,1836
TE,1745
EA,1982
AR,2143
RE,2474
ED,2135
DU,1794
UP,2236
PV,2010
VI,1496
IO,1496
OL,1551
LE,1721
EN,1607
NT,1547
TL,1657
LY,1587
YW,1616
WE,1586
EN,1536
NT,1506
TX,1416
XE,1386
EN,1436
NO,1486
OP,1826
PH,2123
HO,2232
OB,2354
BI,2303
IC,1978
CY,2081
YE,2121
ES,2232
SZ,2941
ZO,2969
OO,2354
OE,2112
EY,1999
YA,2048
AN,2478
NO,2149
OT,1544
TH,1317
HE,2583
ER,3517
RC,3050
CO,2524
OL,1795
LD,1639
DA,2096
AN,2188
ND,2016
DS,2395
SN,2730
NO,2738
OW,2615
WY,2623
YW,2646
WI,2544
IN,2222
NT,1966
TE,3826
ER,5055
RN,3550
NI,2097
IG,2362
GH,2611
HT,2008
TI,2358
IT,2314
TW,2055
WA,1915
AS,2230
SB,2419
BU,1811
UT,1472
TS,1482
SH,1568
HE,1463
ET,1571
TI,1601
IE,1516
ED,1527
DT,1437
TO,1411
OC,1580
CL,1575
LO,1504
OS,1670
SE,2155
EH,2546
HE,3182
ER,3444
RE,2442
EY,1898
YE,1885
ES,2538
SA,2741
AN,2109
ND,2020
DG,2372
GO,2275
OT,2027
TO,2515
OS,2475
SL,1985
LE,2060
EE,2059
EP,1874
PC,1768
CU,2090
UD,2430
DD,2069
DL,2071
LE,2209
ED,2346
DU,2412
UN,2319
ND,2272
DE,3598
EN,3477
NE,2064
EA,2347
AT,2207
TH,2341
HT,2639
TH,2371
HE,2666
EB,3149
BL,2971
LA,2355
AN,2275
NK,2082
KE,2005
ET,2005
TA,1586
AN,1571
ND,1531
DS,1476
SH,1486
HI,1665
IV,1736
VE,2564
ER,3037
RI,2319
IN,2004
NG,1860
GD,2139
DA,2158
AI,2215
IL,2350
LY,2354
YA,2282
AF,2039
FT,1979
TE,2659
ER,3325
RW,2879
WO,2294
OR,1846
RK,2447
KS,2361
SH,2244
HE,2433
EU,2012
US,2302
SE,2509
ED,2185
DT,1816
TO,1655
OR,1617
RE,2005
EA,2067
AC,1913
CH,2099
HH,1999
HO,1798
OM,1859
ME,2603
EO,2623
ON,1968
NL,2129
LY,2700
YB,2671
BY,2153
YN,2009
NI,1856
IG,1885
GH,1905
HT,2181
TE,2324
EA,2296
AR,2594
RL,2239
LY,1745
YT,2180
TO,2194
OD,2348
DA,3007
AY,1806
YS,1734
SH,2388
HE,1911
EH,2308
HA,2096
AD,1763
DR,1897
RE,1636
EA,1676
AC,1686
CH,1615
HE,1684
ED,1545
DC,1397
CO,1996
OM,2345
MP,1747
PA,1647
AR,1774
RE,2125
ED,2580
DT,2533
TO,2008
OT,1955
TH,1936
HE,2193
EO,2523
OT,2409
TH,2606
HE,3049
ER,3149
RD,2641
DA,2334
AY,2101
YS,2060
SF,1896
FA,1964
AR,2428
RA,2289
AW,2438
WA,2640
AY,2154
YW,1701
WI,1519
IT,2048
TH,2291
HI,2445
IN,3010
NT,3196
TH,2558
HE,1853
EC,2026
CI,2189
IT,2177
TY,1936
YH,1708
HE,3354
ER,4382
RO,3308
OF,2789
FF,2564
FI,1999
IC,1948
CE,2485
EW,2555
WA,2307
AS,2162
SL,1799
LO,1476
OC,1455
CA,1884
AT,1855
TE,1497
ED,1547
DG,1566
GE,1915
EN,2325
NE,2170
ER,1670
RO,1536
OU,1626
US,1586
SW,1596
WI,1656
IT,1605
TH,1516
HB,2213
BO,3121
OT,2510
TH,1591
HT,1649
TI,2079
IM,2100
ME,2150
EA,2431
AN,2553
ND,2226
DM,2116
MO,2112
ON,2035
NE,2774
EY,2546
YS,2022
SH,1931
HE,1906
EA,2328
AL,2437
LW,2867
WA,2508
AY,1880
YS,2635
SW,2684
WA,2022
AS,1909
SH,2236
HU,2365
UM,2555
MB,2559
BL,1994
LE,1862
EA,2661
AN,3272
ND,3062
DD,2649
DO,1990
OW,1974
WN,2375
NT,2194
TO,1844
OE,2075
EA,2616
AR,2423
RT,3106
TH,4052
HA,3157
AH,2086
HU,2662
UM,2629
MA,2044
AN,2111
NB,1721
BE,1456
EI,1545
IN,1854
NG,1735
GI,1895
IL,1895
LL,1516
LS,1536
SH,1556
HE,1875
EW,2258
WA,3287
AS,3702
ST,2715
TH,2310
HA,2456
AT,2626
TD,2533
DA,2002
AY,1865
YA,2335
AN,2202
ND,1704
DH,2222
HA,2259
AV,1994
VI,2362
IN,2025
NG,1739
GA,2021
AH,2054
HE,1816
EA,2183
AD,2372
DA,2333
AC,2566
CH,2214
HE,1805
EA,2038
AF,2041
FT,2132
TE,3174
ER,3308
RA,2589
AL,2521
LL,2162
LT,2138
TH,2052
HA,1874
AT,2182
TS,2496
ST,2474
TR,2393
RA,2422
AI,2051
IN,2399
NJ,2323
JU,1727
US,1975
ST,2100
TB,1681
BA,1498
AC,1553
CK,1666
KH,1707
HO,1593
OM,1617
MR,1621
RA,2254
AF,2364
FT,1666
TE,2500
EA,2570
AH,1786
HA,1975
AR,1755
RD,1537
DD,2278
DA,2410
AY,1975
YS,2191
SW,2296
WO,2263
OR,2341
RK,2009
KA,2009
AT,2444
TO,2461
OF,2803
FF,2532
FI,2022
IC,1933
CE,2270
EK,3241
KI,3064
IN,2721
ND,2633
DN,2460
NE,2657
ES,2376
SS,1876
SS,1860
SH,2312
HE,2177
EA,1843
AL,1663
LW,2238
WA,2485
AY,2462
YS,2822
SS,2662
SH,2078
HO,1810
OW,2139
WE,2337
ED,2421
DT,2172
TO,1875
OE,2300
EV,2564
VR,2283
RY,2194
YB,2524
BO,2471
OD,1969
DY,2004
YL,2199
LI,1924
IG,1456
GH,1447
HT,1437
TN,2293
NI,2901
IN,2249
NG,1696
GA,1531
AN,1483
ND,1484
DT,1487
TH,1486
HU,1513
UN,1672
ND,2069
DE,3020
ER,3202
RW,2875
WA,2542
AS,1805
SS,2016
ST,2001
TR,2137
RI,2271
IK,2135
KI,2491
IN,2321
NG,2143
GE,2497
EV,2247
VR,2311
RY,2756
YN,2587
NO,2517
OW,2208
WA,2454
AN,2343
ND,1732
DT,1898
TH,1916
HE,2070
EN,2226
NO,2102
OU,1895
UT,2252
TS,2459
SI,1940
ID,2085
DE,2159
EV,2239
VM,3199
MU,2982
US,2490
SI,2321
IC,2127
CW,2858
WA,2439
AS,2214
SP,2741
PU,2719
UT,2547
TO,2736
ON,2504
NA,2172
AS,2309
SL,1833
LO,1496
OU,1504
UD,1485
DA,1555
AS,1576
SE,1526
EV,1455
VE,2206
EI,2505
IN,1791
NT,1512
TH,1456
HE,1665
EA,1745
AP,1726
PA,1865
AR,1798
RT,1658
TM,1866
ME,2204
EN,1922
NT,1926
TN,2620
NE,2270
EX,1909
XT,2003
TT,1994
TO,1923
OH,2134
HE,3122
ER,3216
RS,2879
SN,2356
NO,2056
OW,2365
WS,2789
SH,2624
HE,2111
EB,2636
BE,2587
EG,2310
GA,2278
AN,2161
ND,2260
DO,2674
OU,2367
UB,1909
BT,2433
TI,2393
IN,2460
NG,2584
GI,2627
IF,2800
FS,2859
SH,2461
HE,2371
EH,2949
HA,2886
AD,2812
DT,2410
TO,1995
OC,2317
CH,2145
HA,1706
AN,2370
NG,3030
GE,2891
EH,2598
HE,3493
ER,4197
RW,2754
WA,1744
AY,1879
YO,1700
OF,1466
FT,1557
TH,2355
HI,2943
IN,2145
NG,1596
GK,1825
KI,1954
IN,2354
NG,2513
GO,2393
ON,2512
NC,2532
CE,2102
EA,1993
AG,2860
GA,2583
AI,1685
IN,2401
NS,2628
SH,2268
HE,1761
ET,1958
TH,2366
HO,2401
OU,3003
UG,2846
GH,2051
HT,1508
TO,2230
OF,2479
FG,2022
GI,2385
IV,2318
VI,1846
IN,1935
NG,2342
GH,2680
HE,4379
ER,4364
RN,2210
NA,1612
AS,1776
ST,2131
TY,2366
YN,2612
NE,2551
EI,2233
IG,2432
GH,2270
HB,1880
BO,2011
OR,1916
RA,2192
AN,2524
NO,2658
OT,2467
TH,1794
HE,2186
ER,2892
RC,2219
CH,1501
HA,1566
AN,1646
NC,1626
CE,1915
EP,2360
PE,2050
EO,1535
OP,1576
PL,1556
LE,1636
EA,2251
AC,2224
CE,1963
ER,1880
RT,1626
TA,1878
AI,2011
IN,2305
NL,2920
LO,2389
OT,2071
TA,2805
AR,3407
RE,3350
EN,2832
NO,2721
OT,2634
TV,2122
VE,1682
ER,1748
RY,1827
YC,2168
CO,2161
ON,2095
NC,2036
CE,1715
ER,1704
RN,2113
NE,2067
ED,1954
DA,3108
AB,3131
BO,2548
OU,2178
UT,1715
TT,2329
TH,2182
HE,1630
EI,1704
IR,2106
RN,1989
NE,1942
EI,2067
IG,2198
GH,2412
HB,2353
BO,2176
OR,2077
RS,2074
SQ,2328
QU,2233
UI,1597
IV,1691
VE,3051
ER,3591
RI,2115
IN,1521
NG,1900
GS,1880
SH,1646
HE,1641
ED,1719
DI,1848
ID,1865
DN,2445
NO,3076
OT,2437
TE,2073
EV,2423
VE,2521
EN,2599
NH,2349
HA,2351
AV,2269
VE,2299
EE,2398
EN,2446
NO,2563
OU,2376
UG,2319
GH,2277
HE,2612
EN,3081
NE,3905
ER,3958
RG,2930
GY,2283
YT,2220
TO,2437
OG,2143
GE,2124
ET,2112
TU,1977
UP,1932
PF,2303
FR,2510
RO,2064
OM,2050
MB,2409
BH,2244
HE,3070
ER,4232
RB,3257
BE,2468
ED,2364
DR,2005
RU,1647
UD,1555
DE,1625
EA,1556
AN,1476
ND,1525
DU,1645
UN,1605
NK,1665
KI,1636
IN,1574
NG,1899
GH,2417
HE,3122
EN,3140
NE,2478
EI,1937
IG,1838
GH,1724
HB,1855
BO,2013
OR,2148
RI,2670
IN,2440
NW,1751
WA,1842
AS,1888
SA,1868
AN,1941
ND,1851
DS,1781
SH,1555
HE,1745
EK,1775
KN,1627
NE,1608
EW,1850
WI,2653
IT,2412
TW,2007
WA,2159
AS,2098
SN,2714
NO,2768
OU,2357
US,2239
SE,2025
EA,1947
AR,1869
RG,2416
GU,2647
UI,1979
IN,1751
NG,1761
GS,1986
SO,1937
OI,1567
IR,1831
RR,2021
RI,1810
IT,1566
TR,1407
RA,1846
AT,1876
TI,1675
IN,1695
NG,1666
GW,1676
WA,1746
AS,1989
ST,1797
TH,1723
HE,1974
EL,1970
LO,1779
OU,1859
UD,2379
DN,2447
NO,2254
OI,2368
IS,2425
SE,2513
EI,2678
IN,2363
NT,1807
TH,1578
HE,2132
EN,2547
NE,2289
EI,1982
IG,2061
GH,2424
HB,2039
BO,1775
OR,2531
RI,2978
IN,2203
NG,2446
GA,2660
AP,2214
PA,2470
AR,2594
RT,2306
TM,1953
ME,2068
EN,2121
NT,2353
TT,2538
TH,2401
HE,2587
EN,2427
NE,2875
EI,2889
IB,2348
BO,2576
OR,2270
RI,1832
ID,1750
DN,1651
NO,1662
OT,1878
TE,1750
EV,1555
VE,1669
EN,1708
NB,1545
BO,1515
OT,1776
TH,1767
HE,1546
ER,1686
RT,1696
TO,1476
OR,2421
RE,3059
ED,2174
DU,1636
UC,1516
CE,1803
ET,1996
TH,2062
HE,2000
EV,1974
VO,2068
OL,2307
LU,2742
UM,2527
ME,2194
EA,2438
AL,2610
LI,2095
IT,2070
TT,2221
TL,2433
LE,2618
EB,3243
BI,3909
IT,3173
TU,2994
UN,2788
NA,1979
AB,2314
BL,2291
LE,2050
ET,2483
TO,2112
OS,2444
SL,2583
LE,2187
EE,2357
EP,2089
PA,2184
AN,2900
ND,3420
DR,2575
RE,2456
ED,2720
DW,2605
WI,2665
IT,2431
TH,2141
HR,2320
RA,3043
AG,2962
GE,2732
EB,2251
BU,2098
UT,2016
TS,2051
SH,2387
HE,2213
ET,2163
TR,2165
RI,1856
IE,1516
ED,1554
DB,1584
BE,1726
ES,2105
ST,1825
TN,1496
NO,1506
OT,1479
TT,1528
TO,1508
OL,1707
LO,1774
OS,1595
SE,1470
EH,1936
HE,3668
ER,4166
RT,3351
TE,2841
EM,2373
MP,2376
PE,2905
EV,2589
VE,2166
ER,2351
RY,1893
YT,1841
TI,2114
IR,2525
RE,2668
ED,2064
DS,2211
SH,2486
HE,2072
EW,2437
WS,2436
ST,2264
TO,2156
OE,2304
EV,2682
VE,2149
EN,1767
NT,1805
TH,1746
HI,1609
IN,2351
NK,2379
KO,2035
OF,2088
FG,2142
GO,2090
OI,2096
IN,2307
NG,2235
GA,2097
AN,1797
ND,1618
DT,2335
TA,2886
AL,2363
LK,1875
KI,2034
IN,2155
NG,1988
GT,2576
TO,2586
OH,2057
HE,3146
ER,3792
RN,2667
NE,2050
EI,1911
IG,2447
GH,2518
HB,2164
BO,2076
OR,1635
RW,2144
WH,2194
HA,1596
AT,1556
TT,1556
TO,1546
OD,1538
DO,1502
OS,1544
SH,1760
HE,1776
EW,1626
WA,1626
AS,1690
SA,1749
AL,1763
LS,2214
SO,2509
OF,2549
FR,2450
RI,1825
IG,2212
GH,2350
HT,1894
TE,2199
EN,2656
NE,2945
ED,2304
DT,2634
TO,3286
OO,2341
OP,1991
PE,2409
EN,2196
NT,2130
TH,2391
HE,2400
ED,2566
DO,2830
OO,2564
OR,2380
RA,2459
AT,2122
TN,2049
NI,2106
IG,2222
GH,1590
HT,1551
TX,2620
XE,2301
EN,1993
NI,2667
IA,2705
AL,2053
LK,2060
KI,2373
IN,2378
ND,2292
DO,2697
OF,2558
FA,2511
AP,2735
PE,2351
ER,2033
RS,1908
SO,1991
ON,1937
NS,1753
SH,1526
HE,1706
EA,1683
AL,1493
LW,1566
WA,1665
AY,1645
YS,1566
SW,1596
WA,1606
AS,1487
ST,1447
TO,1515
OA,1524
AL,1564
LL,1576
LH,1727
HE,1816
ER,1623
RH,1623
HN,1992
NE,2539
EI,2661
IG,2056
GH,1432
HN,1637
NO,2005
OR,1885
RT,1962
TY,2463
YE,2377
ES,2071
ST,2366
TH,2284
HE,2509
EN,2646
NO,2329
OI,2065
IS,2357
SE,2380
EW,2455
WA,2904
AS,2222
SS,1781
SO,1704
OM,2158
MU,2599
UC,2476
CH,2499
HI,2422
IR,2310
RR,2305
RI,2410
IT,2328
TA,2767
AT,2842
TI,2264
IN,1969
NG,1663
GB,1602
BU,1631
UT,1581
TS,1513
SH,1583
HR,1546
RS,1655
SU,1671
UF,1532
FF,1731
FE,1820
ER,1699
RE,1591
ED,1876
DI,2620
IT,2584
TA,2506
AL,2506
LL,1863
LZ,1850
ZZ,2086
ZZ,2017
ZZ,2124
ZZ,2174
ZZ,2660
ZA,2664
AN,1861
ND,1898
DF,2437
FI,2292
IN,2066
NA,2465
AL,2711
LL,2203
LY,2024
YS,2378
SH,2396
HE,2667
EM,2578
MA,2193
AG,2535
GA,2366
AG,2270
GE,2293
ED,2135
DT,2162
TO,1816
OS,2071
SO,2264
OM,2250
ME,2562
EH,2770
HO,2984
OW,2831
WD,2526
DA,2061
AZ,1491
ZE,1476
EO,1541
OF,1555
FT,1585
TO,1546
OS,1646
SL,1663
LE,1508
EE,1709
EP,1774
PA,1876
AD,2478
DA,2885
AY,2658
YA,4226
AA,4975
AA,3868
AB,2634
BI,1630
IG,1659
GC,1335
CA,1386
AT,1486
TD,1366
DR,1326
RA,1456
AN,1432
NK,1487
KE,1651
EG,1456
GG,1356
GS,1496
SF,1506
FR,1667
RO,1757
OM,1536
MG,1646
GA,1984
AR,2270
RD,3340
DE,3863
EN,2877
NH,2229
HE,2507
EN,2287
NS,2061
SI,2002
IT,1911
TJ,2219
JO,1914
OK,1913
KE,2842
ED,3169
DK,2751
KM,2342
MO,2254
OC,2279
CK,2009
KE,2362
ED,2444
DL,1935
LE,1895
EF,1705
FT,1687
TM,2066
MO,1921
OR,3267
RE,4181
EN,2826
NO,2093
ON,1737
NS,1744
SE,2134
EN,1917
NS,1883
SE,1956
EO,2096
OR,2034
RP,2158
PO,2288
OR,1668
RK,1656
KQ,1761
QU,1551
UI,1546
IC,1526
CK,1433
KL,1513
LY,1476
YR,1426
RA,1490
AN,1789
NS,1720
SI,1487
ID,1595
DE,2112
EW,2314
WA,2079
AY,1979
YS,1786
ST,2194
TO,2069
OU,2144
UN,2241
ND,2141
DE,3165
EV,2765
VI,1640
IK,1821
KI,2381
IN,2338
NG,2370
GS,2540
SW,2368
WE,2197
ET,1842
TX,1988
XR,2324
RA,2604
AY,2716
YY,2551
YO,2107
ON,2054
ND,2400
DE,3932
ER,4337
RZ,2931
ZO,2728
OO,2376
OA,2684
AD,2711
DD,2083
DI,2136
IT,1923
TI,2030
IO,2204
ON,1934
NA,2241
AL,2369
LB,1818
BR,2033
RI,2188
IC,1860
CK,1714
KS,1730
SC,1791
CA,1576
AU,1482
US,1502
SE,1416
ED,1436
DA,1601
AM,1511
MA,1554
AG,1594
GE,1803
EE,2447
EX,2390
XC,2976
CL,2989
LA,2124
AI,2405
IM,2408
ME,2333
ED,2351
DF,2335
FA,2031
AT,1612
TG,1984
GE,2397
EN,2583
NI,2658
IU,2437
US,2254
SH,2056
HA,2152
AR,2269
RR,2045
RY,2071
YI,3493
IN,3665
NJ,2403
JU,2292
UL,2355
LY,2042
YK,1784
KI,1770
IL,1871
LL,2121
LE,3807
ER,4519
RL,3816
LL,3130
LA,2269
AM,2316
MA,2107
AS,1736
SM,1506
MA,1426
AS,1516
SS,1795
SA,2025
AC,2102
CR,1872
RE,1685
ED,1587
DN,1747
NI,2024
IN,1774
NE,1621
EO,1938
OL,1924
LD,2100
DP,2619
PE,2508
EO,2440
OP,2239
PL,1732
LE,1511
EQ,1766
QU,2298
UI,2328
IC,2403
CK,2672
KL,2317
LY,2360
YR,2273
RI,2070
IC,2361
CK,2241
KS,3429
SA,4025
AW,3050
WT,2740
TE,2367
EN,2447
NU,2292
UN,1938
NU,2296
US,3284
SU,3258
UA,2169
AL,1890
LV,1709
VA,1874
AN,2023
NS,1948
SW,2391
WI,2456
IT,2257
TH,2056
HX,2026
XE,2099
EN,2236
NI,2446
IA,2044
AL,1766
LY,1587
YO,1405
OU,1406
UT,1506
TH,1576
HF,1717
FU,1703
UL,1452
LZ,2832
ZO,2938
OE,1605
EA,1878
AB,1845
BO,1537
OY,1741
YC,1770
CA,1852
AN,2227
ND,2244
DO,2385
OE,2355
EV,2360
VE,3658
ER,4248
RY,3210
YT,2713
TH,2330
HI,1898
IN,2261
NG,2287
GF,2173
FO,1988
OR,2191
RG,2857
GI,2552
IR,2661
RL,2619
LH,2513
HI,2781
IS,2109
SI,2150
IN,2739
NT,2810
TE,3388
ER,3353
RE,2536
ES,2607
ST,2628
TJ,2252
JU,1856
US,2277
ST,2140
TK,1612
KI,1818
IN,1829
ND,2508
DL,2819
LE,2126
ED,1660
DL,1566
LO,1582
OV,1507
VE,1444
EM,1584
MO,1658
OS,1627
ST,1506
TL,1496
LY,1483
YN,1448
NO,1630
OT,1746
TO,1603
OF,1512
FP,1601
PA,1542
AS,1853
SS,2045
SI,1970
IO,1997
ON,1794
NQ,2298
QU,2440
UE,1993
ES,2000
ST,2433
TI,2928
IO,2510
ON,2203
NI,2341
IN,2310
NG,2472
GR,2505
RE,2264
EA,2249
AS,2458
SO,2433
ON,2375
NI,2238
IN,2589
NG,2835
GS,2505
SE,2160
EN,1761
NT,2044
TI,2222
IM,2203
ME,2190
EN,1808
NT,2000
TT,2012
TH,1548
HO,1721
OU,2075
UG,1927
GH,1961
HU,2215
US,2030
SU,2029
UA,1960
AL,1741
LL,2150
LY,2548
YV,2063
VE,1770
ER,2014
RY,2299
YW,2290
WE,1747
EL,1522
LL,1472
LE,1438
EX,1567
XE,1582
EM,1511
MP,1515
PT,1473
TI,1892
IN,2474
NG,2137
GY,1708
YO,1926
OU,2006
UR,1806
RZ,1716
ZO,1846
ON,2171
NE,2059
EA,2080
AL,2469
LW,2506
WA,2328
AY,2472
YS,2611
SB,2344
BR,2082
RI,1881
IN,1860
NG,2115
GC,2436
CO,2562
OC,3230
CK,3030
KE,2203
ED,1999
DD,2508
DN,2970
NE,3820
