Character,Time
TH,1390
HI,1320
IN,1551
NT,1781
TH,1740
HE,2200
EC,3215
CI,2805
IT,1990
TY,1751
YH,1441
HE,1680
ER,1990
RO,1940
OF,1830
FF,2030
FI,2170
IC,2660
CE,2650
EW,2326
WA,2737
AS,2491
SL,1824
LO,1253
OC,1439
CA,2107
AT,2192
TE,2435
ED,2320
DG,2197
GE,2517
EN,2050
NE,1878
ER,2308
RO,1850
OS,1600
SW,2543
WI,2204
IT,1580
TH,1666
HB,1717
BO,1569
OT,1689
TH,1815
HI,1078
IM,1022
ME,1623
EA,2357
AN,2370
ND,1807
DM,1519
MO,1434
ON,1405
NE,1782
EY,1712
YS,1741
SH,1761
HE,1710
EA,2510
AL,2130
LW,1650
WA,2410
AY,2061
YS,1651
SW,2310
WA,2560
AS,2250
SH,1465
HU,1046
UM,1430
MB,1769
BL,1560
LE,2040
EA,2510
AN,1920
ND,1960
DD,2391
DO,1871
OW,1891
WN,2021
NT,1900
TO,1760
OE,2030
EA,3020
AR,2800
RT,2451
TH,1881
HA,2070
AH,2360
HU,1570
UM,1403
MA,1653
AN,1919
NV,2251
VE,2790
EI,2206
IN,1494
NG,2079
GI,2092
IL,1384
LL,1376
LS,2073
SH,1970
HE,2011
EW,2564
WA,2302
AS,2406
ST,2306
TH,1712
HA,2350
AT,3070
TD,2521
DA,2450
AY,2338
YA,2428
AN,2370
ND,1982
DH,1792
HA,1879
AV,1829
VI,1070
IG,1460
GA,2310
AH,2330
HE,2510
EA,3011
AD,2481
DA,2230
AC,2560
CH,1830
HE,2020
EA,2890
AF,2550
FT,2410
TE,2650
ER,2411
RA,2331
AL,1930
LL,1376
LT,1766
TH,1790
HA,2520
AT,2460
TS,1940
ST,2760
TR,2870
RA,2720
AI,1981
IN,1651
NJ,1759
JU,1522
US,2105
ST,1850
TB,1428
BA,2140
AC,2503
CK,1895
KH,1562
HO,1520
OM,1399
ME,2218
EA,2909
AF,2936
FT,2726
TE,2930
ER,3151
RA,2862
AH,2640
HA,2709
AR,2725
RD,2496
DD,2432
DA,2511
AY,2236
YW,2351
WO,2433
OR,2238
RK,1908
KA,2297
AT,2788
TO,2229
OF,2252
FF,2462
FI,2227
IC,2339
CE,2553
EK,2012
KI,1501
IN,1580
ND,2350
DN,2030
NE,1930
ES,2010
SS,1380
SS,1850
SH,1760
HE,1690
EA,2860
AL,2860
LW,2160
WA,2480
AY,2410
YS,2520
SS,3191
SH,2341
HO,1259
OW,2219
WE,3120
ED,2800
DT,2520
TO,2130
OE,2460
EV,3010
VE,2610
ER,2171
RY,1521
YB,1457
BO,1528
OD,1470
DY,1630
YL,1485
LI,1358
IG,1984
GH,1990
HT,1601
TN,1748
NI,1377
IN,1300
NG,1967
GA,2777
AN,2230
ND,1920
DT,2424
TH,1604
HU,810
UD,1531
DE,2386
ER,2471
RW,2563
WA,2820
AS,2817
SS,2698
ST,2435
TR,2481
RI,2040
IK,1430
KI,1380
IN,1340
NG,2053
GE,2771
EV,2858
VE,2625
ER,2418
RY,2017
YN,1734
NO,1773
OW,2453
WA,3440
AN,2510
ND,2051
DT,2471
TH,1881
HE,1932
EN,1741
NO,1680
OU,2051
UT,2331
TS,2681
SU,1961
UD,1827
DE,2557
EM,2171
MU,1502
US,2150
SI,2488
IC,2720
CW,2890
WA,2608
AS,2515
SP,2084
PU,1678
UT,2109
TO,2118
ON,2078
NA,2999
AS,2529
SL,1788
LO,1362
OU,1182
UD,2129
DA,2778
AS,2624
SE,2452
EV,2476
VE,2650
ER,2960
RI,2320
IN,1525
NT,2045
TH,1977
HE,2172
EA,2955
AP,2390
PA,2564
AR,3184
RT,2100
TM,1360
ME,2200
EN,2279
NT,1919
TN,1838
NE,1925
EX,2369
XT,2221
TT,2219
TO,1798
OH,1728
HE,2410
ER,2630
RS,2714
SN,2084
NO,1190
OW,2070
WS,2850
SJ,1780
JE,1810
EB,2388
BE,2318
EG,2481
GA,2551
AN,2320
ND,2196
DU,1824
UU,1675
UB,2327
BT,2600
TI,2371
IN,2461
NG,2716
GI,1926
IF,1780
FS,2508
SH,2088
HE,2075
EH,2140
HA,2045
AD,2320
DT,2558
TO,2419
OC,2434
CH,2608
HA,2748
AN,2763
NG,2287
GE,2244
EH,2047
HE,2259
ER,2619
RW,2580
WA,2960
AY,2420
YO,1600
OF,1780
FT,2480
TH,2330
HI,1460
IN,1370
NK,1410
KI,1340
IN,1350
NG,1750
GO,2220
ON,1930
NE,1460
EE,2551
EA,3591
AG,2860
GI,1800
IN,1550
NS,2301
SH,2496
HE,2400
ET,2495
TH,1665
HO,1325
OU,1433
UG,1834
GH,2050
HT,2128
TO,2079
OF,1826
FG,1692
GI,1306
IV,1420
VI,1549
IN,1636
NG,2099
GH,2502
HE,2790
ER,3050
RN,2371
NA,1818
AS,2436
ST,2658
TY,1867
YN,1926
NE,2754
EI,2356
IG,1986
GH,2083
HB,2211
BO,2364
OR,2541
RA,3000
AN,2146
NO,1299
OT,1720
TH,1622
HE,1644
ER,2411
RC,2771
CA,2895
AN,2390
NE,2545
EE,3462
EP,2521
PE,2369
EO,2130
OP,1031
PL,1571
LE,2560
EA,3130
AC,3430
CE,3390
ER,2840
RT,2630
TR,2630
RI,1930
IN,1681
NL,1501
LO,1040
OT,1820
TA,2760
AR,2870
RE,2810
EN,2180
NO,1521
OT,2186
TV,2564
VE,2610
ER,2840
RY,2684
YC,2695
CO,2370
ON,1971
NC,2845
CE,3189
ER,2395
RN,2162
NE,2313
ED,2233
DA,2222
AB,1971
BO,1677
OU,1547
UT,2098
TT,2707
TH,2121
HE,2465
EI,2499
IR,2164
RN,2084
NE,2355
EI,2000
IG,1551
GH,1971
HB,1960
BO,2040
OR,2480
RS,2801
SQ,1671
QQ,2040
QU,2420
UI,1670
IV,2000
VE,2390
ER,2710
RI,2160
IN,1520
NG,1571
GS,2441
SH,2541
HE,2251
ED,2700
DI,2509
ID,2499
DN,2360
NO,2090
OT,2330
TE,2860
EV,2831
VE,2622
EN,2515
NH,2260
HA,2546
AV,2804
VE,2738
EE,2590
EN,2264
NO,1842
OU,1967
UG,1792
GH,1171
HE,1978
EN,2126
NE,2447
ER,3109
RG,2602
GY,1779
YT,1779
TO,1825
OG,1552
GE,2427
ET,2406
TU,1562
UP,1248
PF,1917
FR,2694
RO,2299
OM,1732
MH,1541
HE,1870
ER,2228
RB,2147
BE,2308
ED,2178
DR,2410
RU,2330
UD,2010
DE,2765
EA,3195
AN,2360
ND,2090
DU,1756
UN,1106
NK,1250
KI,1110
IN,1370
ND,2160
DH,2071
HE,2120
ER,2539
RN,1727
NE,1787
EI,1940
IG,1789
GH,1890
HB,1904
BO,1910
OR,2057
RW,2570
WA,2770
AS,2700
SA,2940
AN,2530
ND,2099
DS,2369
SH,2340
HE,2650
EK,2004
KN,1237
NE,1693
EW,2433
WI,2004
IT,2000
TW,2363
WS,1794
SN,1494
NO,1498
OU,1514
US,1844
SE,2184
EA,2816
AR,2876
RG,2441
GU,2087
UI,1536
IN,1415
NG,1685
GS,1490
SS,2130
SO,2650
OI,1527
IM,1725
MR,2908
RR,3424
RI,2244
IT,1678
TI,2132
IN,1612
NG,2038
GW,2491
WA,2561
AS,2926
ST,2014
TH,1228
HE,1994
EL,2084
LO,1360
OU,1380
UD,2020
DN,1831
NO,2131
OI,2540
IS,2170
SE,2580
EI,2010
IN,1460
NT,2140
TH,2110
HE,2033
EN,1873
NE,2126
EI,2356
IG,1810
GH,1730
HB,1710
BO,2050
OR,2468
RI,1918
IN,950
NG,1980
GA,3041
AP,1911
PA,1790
AR,2811
RT,2611
TM,1840
ME,2772
EN,2742
NT,1710
TT,2140
TH,2071
HE,2228
EN,2077
NE,2192
EI,1917
IG,1931
GH,1994
HB,1706
BO,1880
OR,2525
RD,2922
DI,1914
ID,2675
DN,2530
NO,1400
OT,1888
TE,2599
EN,2110
NE,2040
EN,2062
NB,1873
BO,2052
OT,2077
TH,1897
HE,1920
ER,2644
RT,2472
TO,1894
OR,2368
RE,3122
ED,2807
DU,1767
UC,1717
CE,2678
ET,2656
TH,2068
HE,2193
EV,2455
VO,1765
OL,1483
LU,1394
UM,1471
ME,2200
EA,2517
AL,1967
LI,1450
IT,1634
TT,1864
TH,1581
HE,1991
EB,2549
BI,1989
IT,2080
TU,1900
UN,1610
NA,2350
AB,2359
BL,1809
LE,2490
ET,2891
TO,2011
OS,2160
SL,2161
LE,1641
EE,1713
EP,1753
PA,2330
AN,2066
ND,1826
DR,2650
RE,3221
ED,3101
DW,2770
WI,2150
IT,1580
TH,1670
HR,2010
RA,2954
AG,3094
GE,2682
EB,2207
BU,1433
UT,1399
TS,2352
SJ,1991
JE,1737
ET,2607
TR,2530
RI,1940
IE,2057
ED,1992
DB,1833
BE,2088
ES,2120
ST,2540
TN,2159
NO,1530
OT,1865
TT,2134
TO,1810
OL,1490
LO,1580
OS,2290
SE,2701
EH,1992
HE,1832
ER,2591
RT,2538
TE,2894
EM,2416
MP,1391
PE,2005
ER,2416
RV,3210
VE,3212
ER,2494
RY,2242
YT,2032
TR,2432
RI,1913
IE,2151
ED,2863
DS,2561
SH,2124
HE,1726
EW,2170
WA,2560
AS,2360
ST,2050
TO,1810
OE,2460
EN,2240
NE,2070
EN,2707
NT,2297
TH,1650
HI,1320
IN,1134
NK,1284
KO,1790
OF,2240
FG,2311
GO,1761
OI,1320
IN,1140
NG,1711
GA,2651
AN,2010
ND,1800
DT,2250
TH,2036
HI,1476
IA,1760
AL,2281
LK,1614
KI,2074
IN,2097
NG,2061
GT,2485
TO,1886
OH,2126
HE,2745
ER,2772
RN,2468
NE,2486
EI,2611
IG,2509
GH,2587
HB,2239
BO,1727
OR,2342
RW,3025
WA,2910
AH,2231
HA,2106
AT,2796
TT,2642
TO,1836
OD,2350
DO,2993
OS,2774
SE,2626
EW,2317
WA,2883
AS,3155
SA,3224
AL,2640
LS,2110
SO,2100
OF,2040
FR,2420
RI,2141
IG,2371
GT,2551
TB,2331
BE,2470
ER,2730
RS,2837
SY,2687
YE,2840
ES,2560
ST,2020
TH,1721
HE,2185
EN,1974
NO,1390
OI,1493
IS,1905
SE,2562
EW,2410
WA,2390
AS,2370
SS,2410
SO,1998
OM,1426
MU,1418
UC,2055
CH,2379
HI,1573
IR,1629
RR,1861
RI,1506
IT,1777
TA,2892
AT,3029
TI,1979
IN,1632
NG,1804
GB,1810
BU,1728
UT,2201
TS,2515
SH,1736
HE,1722
ES,2170
SU,1471
UF,1131
FF,1450
FE,2380
ER,3098
RE,3104
ED,2056
DI,1003
IT,1807
TA,2436
AL,1942
LL,1440
