Character,Time
OM,1995
MP,2221
PA,2643
AR,2818
RE,3010
ED,2628
DT,1876
TO,2257
OH,2087
HE,1997
ET,1991
TO,2273
OT,2293
TH,2095
HE,2477
ER,2811
RD,2268
DA,2143
AY,2919
YS,3045
SF,2222
FA,2213
AR,2856
RA,2536
AW,2567
WA,2577
AY,3121
YW,3261
WT,2529
TH,2322
HI,2170
IN,2074
NT,2232
TH,2549
HE,2797
EC,2857
CI,2587
IT,2679
TY,2949
YH,2554
HE,2237
ER,2167
RO,2051
OF,2045
FF,2326
FI,2269
IV,2748
VE,3216
EW,2506
WA,2188
AS,2531
SL,2282
LO,2172
OC,2384
CA,2412
AT,2333
TE,2162
ED,1852
DG,1991
GE,2489
EN,2582
NE,2650
ER,2309
RO,2311
OU,2998
US,3228
SW,2868
WI,2720
IT,2492
TH,2333
HB,2563
BO,2930
OT,2600
TH,2010
HT,2420
TI,2483
IM,2163
ME,2410
EA,2781
AN,2610
ND,2218
DM,2161
MO,2203
ON,2187
NE,2811
EY,3200
YS,2879
SH,2644
HE,2876
EA,3276
AL,2640
LW,2090
WA,2306
AT,2537
TS,2514
SW,2194
WA,2247
AS,2747
SH,2114
HU,1570
UM,1717
MB,1836
BL,2145
LE,2561
EA,2997
AN,2503
ND,2321
DD,2513
DO,2278
OW,2535
WN,2354
NT,2232
TO,2415
OE,1881
EA,2183
AR,2635
RT,2383
TH,2290
HA,2315
AH,2405
HU,1905
UM,1673
MA,2968
AN,3033
NB,2633
BE,2850
EI,2364
IN,2151
NG,2160
GI,2090
IL,2171
LL,2223
LS,2620
SH,3071
HE,2845
EW,2506
WA,2907
AS,3141
ST,2605
TH,2280
HA,2467
AT,2613
TA,2846
AY,3028
YA,2711
AN,2660
ND,3080
DM,2982
MO,2583
ON,2494
NE,2409
EY,2478
YH,2398
HE,2404
EA,2471
AL,2306
LW,2088
WA,2516
AT,2728
TS,2960
SW,2479
WA,2378
AS,2893
SA,2004
AA,2496
AH,3293
HE,2559
EA,2259
AA,2287
AC,2098
CH,2216
HE,2463
EA,2789
AF,2559
FT,2085
TE,2260
ER,2420
RA,2732
AL,2479
LL,2047
LT,2188
TH,2138
HA,2416
AT,2511
TS,2535
ST,2459
TR,2029
RA,2165
AI,2307
IN,2157
NJ,1907
JU,1982
US,2740
ST,3053
TB,2542
BA,2448
AC,2792
CK,2497
KH,2271
HO,2187
OM,2056
ME,2464
EA,2715
AF,2787
FT,2490
TE,2255
EA,2515
AH,2648
HA,2698
AR,2485
RD,2401
DA,2635
AY,2723
YS,2780
SW,2936
WO,2477
OR,2249
RK,2664
KA,2665
AT,2518
TO,2535
OF,2563
FF,2528
FI,2294
IC,2286
CE,2541
EK,2475
KI,2712
IN,2557
NN,2081
NE,2315
ES,2599
SS,2576
SS,2617
SH,2556
HE,2565
EA,2955
AL,2623
LW,2357
WA,2623
AY,2756
YS,2725
SS,2493
SH,2505
HO,2641
OW,2967
WE,2417
ET,2332
TO,2715
OE,2375
EV,2151
VE,2468
ER,2447
RY,2171
YB,2340
BO,2259
OY,2625
YL,2615
LI,2355
IG,2410
GH,2560
HT,2667
TI,2500
IN,2408
NG,2327
GA,2553
AN,2463
ND,2228
DY,2821
YH,2765
HU,2178
UN,2239
ND,2463
DE,2298
ER,2506
RW,2517
WA,2317
AS,2470
SS,2716
ST,2790
TI,2574
IR,2647
RK,2613
KI,2367
IN,2486
NG,2510
GE,2405
EV,2477
VE,2802
ER,3050
RY,2892
YN,2467
NO,2208
OW,2951
WA,3525
AN,2731
ND,1684
DD,1414
DT,2109
TH,3013
HE,2804
EN,2326
NO,1832
OU,1983
UT,2466
TS,2300
SI,2428
ID,2291
DE,2170
EM,2478
MU,2627
US,2850
SI,2468
IC,2609
CW,2925
WA,2639
AS,2860
SP,2562
PU,2181
UT,2470
TO,2473
ON,2489
NA,2795
AS,2876
SL,2503
LO,2200
OU,2300
UD,2276
DA,2479
AS,3038
SE,2959
EV,2063
VE,1672
ER,2694
RI,3244
IN,2404
NT,2244
TH,2560
HE,2721
EA,2760
AP,2528
PA,2821
AR,3216
RT,2968
TM,2729
ME,2803
EN,2736
NT,2468
TN,2289
NE,2393
EX,2763
XT,2938
TO,2645
OT,2470
TH,2833
HE,2668
ER,2620
RN,2610
NO,2630
OW,2538
WS,1967
SH,2006
HE,2895
EB,3130
BE,2552
EG,2245
GA,2396
AN,2669
ND,2601
DO,2192
OU,1800
UB,2128
BT,2293
TI,2079
IN,2132
NG,2570
GI,2359
IF,2171
FS,2557
SH,2564
HE,2587
EH,2683
HA,2575
AS,3056
SD,2979
DI,2306
ID,2319
DN,2149
NO,2176
OT,2347
TE,2231
EV,2565
VE,2968
EN,2394
NH,1981
HA,2743
AV,2795
VE,2361
EG,2308
GE,2405
EH,2329
HE,2162
ER,2248
RW,2022
WA,1961
AY,2324
YO,2134
OF,1985
FH,1830
HT,1839
TI,2013
IN,1763
NG,2177
GI,2252
IN,2162
NG,2417
GO,2320
ON,2298
NC,2227
CE,2389
EA,2790
AG,2637
GI,2856
IN,2764
NI,2226
IS,2376
SH,2393
HE,2907
ET,3119
TH,2266
HO,2115
OU,2164
UG,2162
GH,2253
HT,2349
TO,2534
OF,2829
FG,2788
GI,2081
IV,2221
VI,2017
IN,1642
NG,2406
GH,2391
HE,2290
ER,3135
RN,2683
NA,2496
AS,2733
ST,2644
TY,3025
YN,2377
NE,2171
EI,2519
IG,2335
GH,2384
HB,2159
BO,1932
OR,2477
RW,2562
WA,2496
AS,2696
SA,2859
AN,2415
ND,2250
DS,2328
SH,1840
HE,2478
EK,2630
KN,2155
NE,2726
EW,3279
WI,2736
IT,2219
TW,2300
WA,2744
AS,3128
SA,2895
AD,2806
DN,3036
NS,2693
SH,2130
HE,2481
EN,2227
NO,2386
OT,2954
TV,2411
VE,2019
ER,2395
RY,2630
YC,2396
CO,2132
ON,2291
NC,2571
CE,2564
ER,2714
RN,2395
NE,2408
ED,3098
DA,3539
AB,2940
BO,2239
OU,2085
UT,2172
TT,2325
TH,2022
HE,2331
EI,3019
IR,2765
RN,2395
NE,2653
EI,3038
IG,3110
GH,2711
HB,2347
BO,1972
OR,2359
RQ,3700
QU,3515
UI,3201
IV,2883
VE,2176
ER,2256
RI,1990
IN,1829
NG,2548
GN,2639
NS,2478
SH,2501
HE,2109
EK,2015
KN,1836
NO,2058
OW,2391
WH,2082
HA,2557
AV,2645
VE,2335
EE,2589
EN,2487
NO,2567
OU,2421
UG,2072
GH,2134
HE,2475
EN,2415
NE,2828
ER,2707
RG,2186
GY,2305
YT,2390
TO,2628
OG,2175
GE,1910
ET,2300
TU,2490
UP,2965
PF,2628
FR,2310
RO,2583
OM,2607
MH,2590
HR,2880
RB,2791
BE,2010
ER,2183
RU,2564
UE,2697
EA,3019
AN,3132
NU,2349
UN,2232
NK,2519
KI,2237
IN,2016
NF,2079
FH,2052
HE,1904
ER,2272
RN,2357
NE,2305
EI,2455
IG,2553
GH,2551
HB,2567
BO,2496
OR,2348
RS,2629
SI,2693
IN,2403
NH,2258
HE,2490
ER,2951
RK,2780
KN,2498
NE,2449
EW,2950
WI,2862
IT,2231
TW,2378
WA,2958
AS,3616
SN,2879
NO,2145
OU,2243
US,2308
SE,2528
EA,3101
AR,2977
RF,2839
FH,2895
HT,2725
TE,2804
EN,2312
NE,2311
ED,2874
DT,2711
TO,1977
OP,1970
PO,2010
OE,2026
EN,2310
NT,2545
TH,2376
HE,2300
ED,2606
DO,2201
OO,1850
OR,2184
RA,2375
AT,2531
TN,2329
NI,2544
IG,2701
GH,2301
HT,2457
TW,2793
WA,3886
AS,3796
ST,2561
TH,2335
HE,2555
EL,2382
LO,1912
OU,1895
UD,1742
DN,1721
NO,2115
OI,2152
IS,2449
SE,2898
EI,2520
IN,1907
NT,2071
TH,2307
HE,2789
EN,3116
NI,2747
IE,2592
EH,2866
HG,2951
GB,2419
BO,2191
OR,2650
RI,2563
IN,2250
NG,2720
GA,2648
AP,2331
PR,2367
RT,2488
TM,2509
ME,2458
EN,2378
NT,2296
TT,2636
TH,2510
HE,2500
EN,2467
NE,2318
EI,2705
IH,2534
HG,2320
GB,2200
BP,2213
PR,2498
RI,2410
ID,2415
DN,2410
NO,2669
OT,3039
TE,3023
EV,2746
VE,2485
ER,2721
RY,2820
YB,2410
BO,2689
OT,2835
TH,2797
HE,2562
ER,2405
RT,2661
TO,2013
OR,1890
RE,2281
ED,2108
DD,1270
DD,1130
DU,2759
UC,2970
CE,2261
ET,2509
TH,2439
HE,2375
EV,2376
VO,1931
OL,1680
LU,2223
UM,2720
ME,2875
EA,3923
AL,3725
LI,2187
IT,2417
TT,2741
TL,2193
LE,2179
EA,2651
AB,2635
BI,2295
IT,2555
TU,2259
UN,2373
NA,3141
AB,2236
BL,2255
LE,3044
ET,2798
TO,2232
OS,2350
SL,2610
LE,2064
EE,1818
EP,1962
PA,2329
AM,2435
MD,1830
DR,1900
RE,2518
EW,2787
WI,2810
IT,2657
TH,2728
HR,2361
RA,2040
AG,2005
GE,2088
EB,2073
BU,1826
UT,2157
TS,2721
SE,2833
ET,2496
TR,2695
RI,2798
IE,2187
ED,1978
DB,1972
BE,1775
ES,2402
ST,2615
TN,1863
NO,1901
OT,2534
TL,2503
LO,2396
OS,3136
SE,3195
EH,2563
HE,2393
ER,2830
RY,2690
YE,2398
EM,2713
MM,2636
ME,2547
EO,2630
OV,2475
VE,2552
ER,2542
RY,2769
YT,2698
TI,2129
IR,1893
RE,2213
ED,2112
DD,1368
DS,2078
SH,2470
HE,2339
EW,2092
WA,2620
AS,3331
ST,2996
TO,2833
OE,2648
EV,2115
VE,1960
EN,2281
NT,2683
TH,2572
HI,2325
IN,2087
NK,1972
KO,2218
OF,2196
FG,2241
GO,2456
OI,2243
IN,1839
NG,2172
GA,2743
AN,2369
ND,1526
DT,1808
TA,2723
AL,3107
LK,3015
KI,2791
IN,2251
NG,2357
GO,2256
OT,2081
TH,2251
HE,1979
ER,2310
RN,2597
NI,2428
IE,2811
EG,2840
GH,2346
HB,2311
BO,2057
OR,2067
RW,2575
WH,2330
HA,2313
AT,2461
TT,2539
TO,2222
OD,2074
DO,2241
OS,2218
SH,2648
HE,2598
EW,2227
WA,2377
AS,2722
SA,2936
AL,2541
LS,2517
SO,2588
OF,2074
FR,2306
RI,2710
IG,2620
GH,2335
HT,2103
TE,2478
EN,2741
NE,2320
ED,2088
DT,2325
TO,2531
OP,2035
PO,2307
OE,2732
EN,2242
NT,2077
TH,2065
HE,2314
ED,2471
DO,1991
OO,1819
OR,2376
RA,2717
AT,2459
TN,2438
NI,2790
IG,2710
GH,2376
HT,2645
TX,3342
XE,3134
EN,2178
NI,2047
IA,2455
AL,2296
LK,1803
KI,2212
IN,2643
ND,1888
DO,1813
OK,1904
KK,1498
KA,1587
AP,2031
PE,2392
ER,2731
RS,3037
SO,2417
ON,2055
NS,2620
SH,2570
HE,2136
EA,3023
AK,2600
KW,1882
WA,3139
AS,3185
SS,2848
SW,2636
WA,2604
AS,2926
ST,2554
TO,2064
OA,2324
AL,2537
LL,2293
LG,1883
GE,1893
ER,2555
RN,2294
NE,2335
EI,2261
IH,2085
HG,2673
GB,2746
BO,2246
OR,2572
RS,2968
SY,2574
YE,2161
ES,2522
ST,2550
TH,1946
HE,2140
EN,1941
NO,2123
OI,2341
IS,2461
SE,3148
EW,2697
WA,2789
AS,2889
SS,2487
SO,2684
OM,2137
MO,1866
OU,2170
UH,2251
HI,2569
IR,2449
RR,2091
RI,2440
IT,2840
TA,2907
AT,2783
TI,2406
IN,2241
NG,2315
GB,2475
BU,2791
UT,2608
TS,2679
SH,2610
HE,2706
ES,2817
SU,2090
UF,2083
FF,2330
FE,2485
ER,2574
RE,2573
ED,2807
DI,2595
IT,2305
TA,2273
AL,2254
LL,2102
LZ,1831
ZZ,1665
ZZ,1835
ZZ,2162
ZZ,2404
ZZ,2959
ZA,3396
AA,3079
AD,2226
DF,2206
FI,2377
IN,1817
NA,1908
AL,2277
LL,2269
LY,2320
YS,2486
SH,2325
HE,2318
EM,2473
MA,2395
AN,2305
NA,2706
AG,2800
GE,2563
ED,2065
DD,1402
DT,2014
TO,2512
OS,2567
SO,2135
OM,1893
ME,2246
EH,2392
HO,2457
OW,2710
WD,2520
DO,2195
OZ,2490
ZE,2391
EO,2146
OF,1756
FF,1908
FT,2398
TO,2157
OS,2310
SL,2316
LE,1849
EE,1940
EP,2252
PT,2309
TW,2381
WT,2578
TI,2357
IM,2389
ME,2786
EW,2944
WE,2548
EA,2731
AB,3282
BI,2642
IG,2161
GC,2480
CA,2480
AT,2711
TD,2571
DR,2260
RA,2931
AN,2431
NK,1880
KE,2160
EG,2331
GG,2271
GS,2040
SF,2121
FR,2522
RO,2312
OM,1851
MG,2191
GA,2741
AR,2810
RE,2731
EN,2491
NH,2080
HE,2460
EN,3011
NS,2861
SI,2391
IT,2312
TJ,2241
JO,2230
OK,2300
KE,2260
ED,2180
DK,2230
KN,2130
NO,2390
OC,2751
CK,2741
KE,2820
EL,2700
LE,2690
EF,2491
FT,2652
TM,2402
MO,2142
OR,2361
RE,2611
EN,2881
NO,2721
ON,2541
NS,2770
SE,3010
EN,2540
NS,2660
SE,3070
EO,2720
OR,3030
RP,2880
PO,2480
OR,2950
RK,2700
KQ,2450
QU,1873
UI,1951
IC,2728
CK,2350
KL,2061
LY,2282
YR,2381
RA,2960
AN,2799
NS,2478
SI,2379
IE,2360
EW,2670
WA,2600
AY,2660
YS,3150
ST,3240
TO,2680
OU,2160
UN,1761
ND,1760
DE,2079
ER,2781
RV,2841
VI,2200
IK,2570
KI,2610
IN,1940
NG,2061
GS,2281
SW,2491
WE,2511
ET,2459
TX,2529
XR,2550
RA,2560
AY,2640
YY,2610
YO,2270
ON,2040
NE,2280
ER,2970
RZ,3350
ZO,2600
OO,2000
OA,2880
AD,3280
DD,2860
DI,2650
IT,2620
TI,2420
IO,2150
ON,2130
NA,2550
AL,2640
LB,2310
BR,2490
RI,2300
IC,2040
CK,2130
KS,2470
SC,2800
CA,2882
AU,2563
US,3331
SE,3080
ED,1820
DA,2420
AM,2671
MA,2371
AG,2350
GE,2520
EE,2390
EX,2311
XC,2442
CL,2362
LA,2841
AI,2570
IM,2130
ME,2420
ED,2850
DF,2610
FA,2720
AT,3130
TG,2401
GE,2281
EN,2351
NI,2752
IU,3071
US,2980
SH,3080
HA,2891
AR,2501
RR,2410
RY,2600
YK,2630
KI,2270
IL,2240
LL,2160
LE,2240
ER,2960
RL,2720
LL,1890
LA,2190
AM,2910
MA,3560
AS,3550
SM,2570
MA,3010
AS,3070
SS,2260
SA,2630
AC,2800
CR,3030
RE,2780
ED,2040
DN,2010
NI,2120
IN,2160
NE,2320
EO,2440
OL,2280
LD,2839
DP,2779
PE,2280
EO,2050
OP,1960
PL,2010
LE,2400
EQ,2800
QU,2470
UI,2540
IC,2600
CK,2270
KL,2200
LY,2130
YR,2470
RI,2400
IC,2010
CK,2080
KW,1940
WA,2740
AS,2900
ST,2110
TE,2160
EN,2320
NU,2080
UN,2050
NU,2220
US,2599
SU,2269
UA,2380
AL,2459
LV,2559
VA,3281
AN,2581
NS,2420
SW,2960
WI,2650
IT,2340
TH,2320
HX,2541
XE,2907
EN,2576
NI,2380
IA,2751
AL,2431
LY,1950
YO,2190
OU,2300
UT,2461
TH,2641
HF,2670
FU,2290
UL,2130
LZ,3100
ZO,2995
OE,2325
EA,3031
AB,2953
BO,2082
OY,1910
YC,2470
CA,3090
AN,2530
ND,2530
DO,2630
OE,2170
EV,2340
VE,2740
ER,2600
RY,2290
YT,2620
TH,2380
HI,1920
IN,1940
NG,1840
GF,1790
FO,2210
OR,2551
RI,2471
IR,2559
RL,2609
LH,2760
HO,2590
OS,2360
SI,2370
IN,2271
NT,2252
TE,2041
ER,2211
RS,2511
SE,2460
ER,2511
RJ,2431
JU,2310
US,2820
ST,3054
TK,2785
KI,2791
IN,2720
ND,2641
DL,2311
LE,2310
ED,2870
DL,2700
LO,2390
OV,2160
VE,2160
EM,2061
MO,1901
OS,2320
ST,2530
TL,2440
LY,2720
YN,2330
NN,1990
NO,2080
OT,2011
TO,2211
OF,2520
FP,2390
PA,2481
AS,2711
SS,3030
SI,3200
IO,2640
ON,2401
NQ,2611
QU,2610
UE,2661
ES,2961
ST,2700
TI,2400
IO,2411
ON,2241
NI,2155
IN,2316
NG,2371
GR,2450
RE,2400
EA,2810
AS,2830
SO,2270
ON,2270
NI,2510
IN,2500
NG,2770
GS,2750
SE,2560
EN,2610
NT,2840
TI,2870
IM,2800
ME,3090
EN,2760
NT,2750
TT,2910
TH,2710
HO,2550
OU,2340
UG,2330
GH,2343
HU,2593
US,2870
SU,2640
UA,2400
AL,2050
LL,2051
LY,2561
YV,2561
VE,2481
ER,2221
RY,2371
YW,2791
WE,2351
EL,1950
LL,2110
LE,2460
EX,2591
XE,2671
EM,2191
MP,2112
PT,2902
TI,2891
IN,2330
NG,2070
GY,2400
YO,2640
OU,2380
UR,2539
RZ,2878
ZO,2569
ON,2500
NE,2890
EA,3260
AL,2860
LW,2240
WA,2490
AY,2410
YS,2320
SB,2330
BR,2410
RI,2640
IN,2630
NG,2800
GC,3050
CO,2720
OC,2410
CK,2330
KE,2480
ED,2550
DD,2400
DI,2570
IN,2390
NN,1990
NE,2002
ER,2572
RK,2730
KJ,2470
JA,2870
AC,3020
CU,2620
UL,2220
LA,2380
