Character,Time
EG,2415
GG,1664
GG,1489
GG,1260
GG,1317
GG,1618
GS,1506
SS,1558
SS,1767
SG,1769
GG,1577
GG,1446
GA,1704
AA,1714
AA,1967
AR,2196
RR,1971
RR,1762
RD,1885
DD,2005
DD,1819
DE,1927
EE,1882
EE,1564
EN,1581
NN,1664
NN,1610
NH,1641
HH,1534
HH,1446
HE,1309
EE,1022
EE,1251
EN,1581
NN,1502
NN,1413
NS,1601
SS,1578
SS,1348
SI,1422
II,1625
II,1564
IT,1365
TT,1185
TT,1016
TJ,1626
JJ,2185
JJ,2016
JO,2039
OO,1963
OO,1584
OK,1821
KK,2128
KK,2009
KE,1934
EE,1984
EE,1854
ED,1905
DD,2302
DD,2651
DK,2683
KK,2256
KK,2167
KN,2119
NN,1870
NN,1960
NO,2121
OO,1991
OO,1890
OC,2032
CC,2223
CC,2183
CK,1816
KK,1787
KK,1906
KE,1756
EE,1573
EE,1821
ED,2146
DD,2201
DD,2151
DL,2058
LL,2226
LL,2217
LE,2347
EE,2511
EE,2376
EF,2423
FF,2391
FF,2302
FT,2535
TT,2659
TT,2620
TM,2438
MM,2057
MM,2061
MO,2013
OO,1982
OO,1993
OR,1961
RR,1937
RR,1997
RE,2257
EE,2476
EE,2448
EN,2126
NN,1942
NN,1843
NO,1959
OO,1915
OO,1815
ON,1840
NN,1829
NN,1962
NS,1997
SS,2113
SS,2194
SE,1891
EE,1682
EE,1876
EN,1717
NN,1528
NN,1737
NS,1881
SS,2175
SS,2045
SE,1451
EE,1376
EE,1466
EO,1939
OO,2152
OO,1972
OR,2019
RR,1845
RR,1943
RP,2036
PP,1948
PP,2067
PO,2112
OO,1813
OO,1739
OR,1826
RR,1951
RR,1991
RK,1847
KK,1869
KK,1689
KQ,1979
QQ,2402
QQ,2226
QU,2534
UU,2816
UU,2710
UI,2809
II,2829
II,2789
IC,2631
CC,2206
CC,1977
CK,2183
KK,2350
KK,2090
KL,2257
LL,2594
LL,2694
LY,2221
YY,1638
YY,1768
YR,1590
RR,1531
RR,1650
RA,1963
AA,2365
AA,2457
AN,1829
NN,1228
NN,1278
NS,1667
SS,1787
SS,1596
SI,1568
II,1342
II,1182
ID,1667
DD,2178
DD,2004
DE,2054
EE,2162
EE,2001
EW,1972
WW,2171
WW,2371
WA,2428
AA,2248
AA,2151
AY,2464
YY,2458
YY,2129
YS,2607
SS,2954
SS,2595
ST,2296
TT,2147
TT,2277
TO,1921
OO,1523
OO,1748
OU,1986
UU,2028
UU,1899
UN,2020
NN,2482
NN,2652
ND,2163
DD,1919
DD,1789
DE,2216
EE,2578
EE,2408
ER,2475
RR,2302
RR,2392
RV,2207
VV,1791
VV,1731
VI,2072
II,2123
II,1933
IK,2145
KK,2039
KK,1610
KI,1805
II,2138
II,2046
IN,1907
NN,1548
NN,1428
NG,1702
GG,1746
GG,1647
GS,1756
SS,1913
SS,1873
SW,1969
WW,2072
WW,1900
WE,2199
EE,2240
EE,1942
ET,2026
TT,1959
TT,1859
TX,1499
XX,2202
XX,2172
XR,1415
RR,1939
RR,1977
RA,2023
AA,2108
AA,1988
AY,2106
YY,2144
YY,2054
YY,2201
YY,2178
YY,2087
YI,2133
II,2100
II,2122
IN,2126
NN,1898
NN,1998
ND,2339
DD,2231
DD,2421
DE,3074
EE,3508
EE,3549
ER,2679
RR,2177
RR,2177
RZ,1860
ZZ,1902
ZZ,1823
ZO,1758
OO,1822
OO,1652
OO,1473
OO,1504
OO,1465
OA,1712
AA,2188
AA,2144
AD,1584
DD,1378
DD,1418
DD,1897
DD,2421
DD,2346
DI,2229
II,1880
II,2072
IT,2084
TT,1602
TT,1522
TI,1721
II,2071
II,2033
IO,2188
OO,2393
OO,2083
ON,1665
NN,1418
NN,1548
NA,1758
AA,2068
AA,2069
AL,1821
LL,1662
LL,1432
LB,2390
BB,2297
BB,1085
BR,1857
RR,2303
RR,2066
RI,2224
II,1904
II,1725
IC,2101
CC,2470
CC,2341
CK,1951
KK,1792
KK,1683
KS,1492
SS,1483
SS,1513
SC,1817
CC,2425
CC,2514
CA,2336
AA,2001
AA,1842
AU,2092
UU,2172
UU,2063
US,1791
SS,1758
SS,1874
SE,1667
EE,1503
EE,1592
ED,2042
DD,2466
DD,2423
DA,2488
AA,2620
AA,2441
AM,2253
MM,2066
MM,1928
MA,2260
AA,2563
AA,2274
AG,1740
GG,1830
GG,1962
GE,1711
EE,1653
EE,1534
EE,1724
EE,1885
EE,1774
EX,2111
XX,2420
XX,2309
XC,1778
CC,1207
CC,1927
CL,2790
LL,2971
LL,2881
LA,2516
AA,2582
AA,2701
AI,2274
II,1741
II,1642
IM,1911
MM,2084
MM,2193
ME,2205
EE,1988
EE,1825
ED,2025
DD,2100
DD,1990
DF,2042
FF,1936
FF,1861
FA,2114
AA,2045
AA,1792
AT,2178
TT,2076
TT,1707
TG,1861
GG,1817
GG,1633
GE,1795
EE,2111
EE,2140
EN,2488
NN,2497
NN,2287
NI,2603
II,2395
II,2215
IU,2334
UU,2059
UU,1810
US,1937
SS,2193
SS,2096
SH,2001
HH,1963
HH,1634
HA,1847
AA,2000
AA,2022
AR,2373
RR,2222
RR,1852
RR,1925
RR,1976
RR,1654
RY,2133
YY,2453
YY,2114
YI,2049
II,1884
II,1794
IN,1794
NN,1677
NN,1541
NJ,1763
JJ,1843
JJ,1683
JU,1876
UU,1848
UU,1698
UL,1599
LL,1549
LL,1738
LY,1617
YY,1186
YY,1335
YK,1663
KK,1857
KK,1725
KI,1707
II,1747
II,1559
IL,1791
LL,1602
LL,1336
LL,1633
LL,1427
LL,1197
LE,1519
EE,1534
EE,1436
ER,1534
RR,1532
RR,1313
RL,1198
LL,1291
LL,1658
LL,1974
LL,1762
LL,1592
LA,1665
AA,2055
AA,2175
AM,1560
MM,1353
MM,1324
MA,1799
AA,2424
AA,2736
AS,2219
SS,1359
SS,1180
SM,1362
MM,2041
MM,2172
MA,1975
AA,1726
AA,1477
AS,1890
SS,2208
SS,2298
SS,2750
SS,2728
SS,2368
SA,2903
AA,3568
AA,3468
AC,2944
CC,1809
CC,1019
CR,1548
RR,2017
RR,2057
RE,1955
EE,1605
EE,1465
ED,1643
DD,1890
DD,1791
DN,1687
NN,1720
NN,1820
NI,2019
II,2009
II,2299
IN,2516
NN,2374
NN,2615
NE,2377
EE,1739
EE,1650
EO,1749
OO,1846
OO,1835
OL,2012
LL,2140
LL,1872
LD,1751
DD,1550
DD,1411
DP,1503
PP,1788
PP,1873
PE,2052
EE,2101
EE,1762
EO,1702
OO,1881
OO,1918
OP,1929
PP,2207
PP,2253
PL,1874
LL,1664
LL,1684
LE,1971
EE,2300
EE,2043
EQ,2025
QQ,1987
QQ,1987
QU,2119
UU,2153
UU,2103
UI,2100
II,2528
II,2488
IC,1985
CC,1901
CC,2080
CK,1959
KK,1827
KK,1797
KL,1812
LL,2066
LL,2106
LY,2077
YY,2083
YY,1908
YR,1249
RR,989
RR,1229
RI,1197
II,1259
II,1672
IC,2173
CC,1968
CC,1769
CK,1812
KK,1973
KK,1833
KS,1641
SS,1977
SS,2019
SA,2232
AA,2435
AA,2256
AW,2030
WW,1677
WW,1549
WT,1768
TT,1799
TT,1570
TE,1463
EE,1446
EE,1615
EN,1845
NN,2055
NN,1852
NU,1390
UU,1511
UU,1940
UN,1824
NN,1340
NN,1185
NU,1540
UU,1990
UU,1891
US,1906
SS,1921
SS,1802
SA,2029
AA,2327
AA,2227
AL,2160
LL,2195
LL,1945
LV,2045
VV,2225
VV,2058
VA,2253
AA,2604
AA,2723
AN,2435
NN,1958
NN,2177
NS,2177
SS,1895
SS,2231
SW,2373
WW,2138
WW,1998
WI,1926
II,2117
II,2169
IT,2158
TT,1966
TT,1597
TH,1798
HH,2070
HH,2042
HX,2374
XX,2695
XX,2645
XE,2436
EE,2296
EE,2067
EN,1806
NN,2068
NN,2027
NI,1915
II,1809
II,1759
IA,2238
AA,2906
AA,3034
AL,2401
LL,1812
LL,1626
LY,1854
YY,1869
YY,1685
YO,1541
OO,1328
OO,1407
OU,1789
UU,2172
UU,2449
UT,2863
TT,2063
TT,1026
TH,1557
HH,2250
HH,2131
HF,1805
FF,2239
FF,2429
FU,2051
UU,1614
UU,1424
UL,1574
LL,1696
LL,1596
LZ,1587
ZZ,1958
ZZ,2368
ZO,2180
OO,1582
OO,1531
OE,1473
EE,1506
EE,1472
EA,1992
AA,2581
AA,2820
AB,2793
BB,1992
BB,1673
BO,1787
OO,1768
OO,1715
OY,2137
YY,2381
YY,2141
YC,1852
CC,1644
CC,1774
CA,2186
AA,2334
AA,2065
AN,1970
NN,1871
NN,1672
ND,1749
DD,2036
DD,1977
DO,1734
OO,1632
OO,1564
OE,1595
EE,1844
EE,1714
EV,1668
VV,1607
VV,1428
VE,1559
EE,1317
EE,1058
ER,1655
RR,2253
RR,2194
RY,2260
YY,2136
YY,1816
YT,1702
TT,1960
TT,2350
TH,2631
HH,2743
HH,2703
HI,2538
II,2108
II,1884
IN,1904
NN,2262
NN,2451
NG,2045
GG,1759
GG,1680
GF,2137
FF,2185
FF,2076
FO,2129
OO,2122
OO,1926
OE,1777
EE,2034
EE,2163
EG,1996
GG,1900
GG,1930
GI,1879
II,1981
II,1945
IR,1675
RR,1604
RR,1634
RL,1790
LL,1982
LL,1789
LH,1805
HH,1959
HH,1929
HI,1949
II,1848
II,1528
IS,1502
SS,1505
SS,1716
SI,1960
II,1633
II,1484
IN,1867
NN,2170
NN,2220
NT,2092
TT,2034
TT,1994
TE,2115
EE,2793
EE,2981
ER,2820
RR,3118
RR,3229
RE,2685
EE,2040
EE,1859
ES,2081
SS,2274
SS,2154
ST,2287
TT,2410
TT,2230
TJ,2225
JJ,2139
JJ,2190
JI,2053
II,1774
II,1973
IU,1853
UU,1508
UU,1697
US,1885
SS,1599
SS,1509
ST,1802
TT,1783
TT,1680
TK,1670
KK,1620
KK,1741
KI,1794
II,1716
II,1497
IN,1489
NN,1729
NN,1633
ND,1770
DD,2121
DD,2260
DL,2346
LL,2293
LL,2451
LE,2701
EE,2722
EE,2620
ED,2546
DD,2642
DD,2602
DL,2074
LL,2064
LL,2203
LO,1908
OO,1623
OO,1363
OV,1657
VV,2002
VV,1969
VE,2264
EE,2523
EE,2245
EM,2128
MM,1993
MM,1828
MO,1871
OO,2072
OO,2003
OS,1911
SS,2288
SS,2387
ST,2127
TT,1777
TT,1677
TL,2052
LL,2189
LL,2279
LY,2143
YY,2015
YY,1895
YN,1836
NN,2090
NN,1839
NO,2280
OO,2862
OO,2661
OT,2246
TT,1721
TT,1552
TO,2397
OO,2978
OO,2858
OF,2389
FF,1531
FF,1402
FP,2066
PP,2328
PP,2042
PA,2521
AA,2976
AA,2628
AS,2157
SS,1846
SS,1746
SS,2266
SS,2603
SS,2496
SI,2170
II,2068
II,2209
IO,2177
OO,2115
OO,1825
ON,1801
NN,1868
NN,1838
NQ,2226
QQ,2574
QQ,2455
QU,2613
UU,2430
UU,2179
UE,2476
EE,2595
EE,2576
ES,2790
SS,2794
SS,2614
ST,2481
TT,2158
TT,1770
TI,2076
II,2411
II,2661
IO,3190
OO,3102
OO,2942
ON,2994
NN,2928
NN,2857
NI,2898
II,3010
II,2980
IN,2521
NN,2580
NN,2798
NG,2755
GG,2814
GG,2904
GR,2618
RR,2423
RR,2493
RE,2017
EE,1939
EE,1979
EA,2209
AA,2349
AA,2251
AS,1999
SS,1742
SS,1773
SO,1903
OO,2197
OO,2416
ON,2444
NN,2481
NN,2351
NI,2460
II,2471
II,2221
IN,2257
NN,2236
NN,2216
NG,1685
GG,1464
GG,1773
GS,2014
SS,2046
SS,2265
SE,2164
EE,1792
EE,1870
EN,2067
NN,2067
NN,1957
NT,2194
TT,1995
TT,1815
TI,1976
II,1819
II,1670
IM,1857
MM,1934
MM,1674
ME,1849
EE,2004
EE,1914
EN,2688
NN,2272
NN,1124
NT,1463
TT,1908
TT,1818
TT,1741
TT,1822
TT,1939
TH,2368
HH,2490
HH,2401
HO,2721
OO,3121
OO,3012
OU,2621
UU,2336
UU,2211
UG,2213
GG,2575
GG,2715
GH,2734
HH,2813
HH,2674
HU,2189
UU,1993
UU,2123
US,2403
SS,2744
SS,2565
SU,2153
UU,1903
UU,1824
UA,2087
AA,2509
AA,2349
AL,1895
LL,1380
LL,1340
LL,1508
LL,1317
LL,1063
LY,1408
YY,1738
YY,1545
YV,1817
VV,2343
VV,2303
VE,1922
EE,1667
EE,1771
ER,1861
RR,1872
RR,2071
RY,2409
YY,2388
YY,2189
YW,2154
WW,2057
WW,2147
WE,1797
EE,1256
EE,1435
EL,1820
LL,1607
LL,1428
LL,1779
LL,1609
LL,1418
LE,1765
EE,2111
EE,2081
EX,1973
XX,2015
XX,2195
XE,2456
EE,2306
EE,2194
EM,2794
MM,3141
MM,2948
MP,2687
PP,2520
PP,2694
PT,2541
TT,2432
TT,2506
TI,2179
II,2062
II,2093
IN,2123
NN,2093
NN,2165
NG,2168
GG,1801
GG,1622
GR,2095
RR,2535
RR,2273
RO,2838
OO,3443
OO,3323
OU,2710
UU,2287
UU,2439
UR,2914
RR,2354
RR,2194
RZ,2543
ZZ,2200
ZZ,2190
ZO,1890
OO,1962
OO,1769
ON,1731
NN,1799
NN,1659
NE,1944
EE,2071
EE,1862
EA,2199
AA,2596
AA,2386
AL,2720
LL,3110
LL,2926
LW,2698
WW,2450
WW,2320
WA,1641
AA,1042
AA,1232
AY,1752
YY,2078
YY,2034
YS,1772
SS,1750
SS,1718
SB,1425
BB,1583
BB,1822
BR,1868
RR,2035
RR,2285
RI,2055
II,1726
II,1768
IN,2085
NN,2230
NN,2088
NG,1952
GG,1719
GG,1921
GC,2210
CC,2068
CC,1926
CO,2180
OO,2546
OO,2848
OC,2797
CC,2364
CC,2562
CK,2451
KK,2161
KK,2121
KR,1791
RR,1700
RR,1999
RD,2125
DD,1906
DD,1780
DD,2275
DD,2909
DD,2853
DI,2358
II,1867
II,1766
IN,2284
NN,2712
NN,2406
NN,2174
NN,2057
NN,1946
NE,2152
EE,2167
EE,2156
ER,2238
RR,1908
RR,1779
RE,1799
EE,1708
EE,1451
EJ,1703
JJ,2144
JJ,2001
JA,2311
AA,2611
AA,2938
AC,2634
CC,2041
CC,2254
CU,2224
UU,1822
UU,1582
UL,1973
LL,2395
LL,2614
LA,2701
AA,2480
AA,2229
AT,2650
TT,3012
TT,2913
TE,2718
EE,2352
EE,2023
EF,1851
FF,2063
FF,2109
FO,2286
OO,2312
OO,2213
OR,2014
RR,1763
RR,1633
RG,1649
GG,1685
GG,1666
GR,1917
RR,1917
RR,1777
RE,1813
EE,1828
EE,1629
EE,1530
EE,1254
EE,1153
EN,1281
NN,1443
NN,1562
NH,1926
HH,2270
HH,2130
HI,2095
II,1999
II,1769
IP,1834
PP,2196
PP,2246
PP,2074
PP,1871
PP,1971
PO,1786
OO,1437
OO,1466
OS,1571
SS,1851
SS,1890
SI,1434
II,1008
II,1157
IJ,1684
JJ,1782
JJ,1524
JU,1584
UU,1597
UU,1452
US,1795
SS,2157
SS,2066
ST,2200
TT,2323
TT,2134
TK,1705
KK,1411
KK,1617
KI,1717
II,1468
II,1524
IL,1919
LL,1818
LL,1668
LL,1784
LL,1571
LL,1561
LE,2096
EE,2273
EE,2155
ED,1896
DD,1841
DD,1741
DL,1697
LL,1819
LL,1700
LE,2081
EE,2239
EE,2448
EM,2249
MM,1781
MM,1672
MM,1653
MM,2025
MM,1885
MY,1773
YY,2240
YY,2270
YM,1966
MM,2014
MM,2054
MA,2325
AA,2809
AA,2730
AG,1896
GG,1631
GG,1810
GI,1907
II,2004
II,1804
IK,1992
KK,1911
KK,1781
KO,2032
OO,2273
OO,2462
OO,2074
OO,1607
OO,1866
OP,2077
PP,2230
PP,2031
PA,2016
AA,2360
AA,2243
AN,1996
NN,1906
NN,1855
NO,1667
OO,1530
OO,1360
OO,2034
OO,2584
OO,2501
OR,2203
RR,1826
RR,1968
RA,2421
AA,2865
AA,2815
AM,2472
MM,2231
MM,2471
MG,2222
GG,1843
GG,2100
GE,1961
EE,1663
EE,1471
ES,1589
SS,1653
SS,1528
SP,1481
PP,1519
PP,1742
PE,1901
EE,2157
EE,2105
EE,1909
EE,2129
EE,2178
EL,2192
LL,2266
LL,2107
LQ,2291
QQ,2375
QQ,2244
QU,2104
UU,1726
UU,1676
UI,2059
II,2202
II,2032
IE,2286
EE,2709
EE,2549
ET,2367
TT,2335
TT,2186
TL,2028
LL,1718
LL,1575
LY,1970
YY,2156
YY,2045
YR,1714
RR,1643
RR,1762
RE,1695
EE,1868
EE,1938
EA,2026
AA,2083
AA,2339
AL,2218
LL,1930
LL,1732
LL,1630
LL,1935
LL,2124
LY,1975
YY,1836
YY,2075
YS,2265
SS,2027
SS,2007
SO,2794
OO,3066
OO,3107
OM,2554
MM,1725
MM,1976
ME,2174
EE,2203
EE,2353
ET,2234
TT,2275
TT,2424
TI,2078
II,1931
II,1891
IM,2215
MM,2339
MM,2270
ME,2295
EE,1824
EE,1648
ES,1714
SS,1610
SS,1710
ST,1926
TT,1872
TT,1682
TH,1993
HH,2025
HH,1816
HE,1816
EE,1866
EE,1836
EU,2426
UU,2203
UU,1120
UM,1683
MM,2446
MM,2398
MB,2082
BB,1916
BB,1760
BR,1732
RR,1972
RR,1925
RE,1940
EE,2326
EE,2256
EL,1960
LL,1968
LL,2267
LL,2496
LL,2525
LL,2752
LA,2244
AA,1927
AA,2077
AS,2173
SS,2219
SS,2010
SV,1419
VV,768
VV,718
VI,1795
II,2850
II,2609
IO,2661
OO,3011
OO,3334
OL,2634
LL,1781
LL,1891
LA,2424
AA,2828
AA,2868
AT,2293
TT,1818
TT,2038
TE,2364
EE,2389
EE,2158
EW,2309
WW,2411
WW,2272
WA,2058
AA,1973
AA,2261
AN,2310
NN,2100
NN,1911
NK,1576
KK,1729
KK,1788
KI,1895
II,2187
II,1797
IN,1666
NN,1592
NN,1514
NG,1876
GG,1644
GG,1350
GX,1597
XX,1544
XX,1660
XE,1785
EE,1794
EE,2004
EN,2454
NN,2994
NN,2955
NO,2714
OO,2508
OO,2324
OP,2149
PP,1885
PP,1779
PH,2546
HH,2994
HH,2639
HP,2370
PP,2348
PP,2108
PB,1772
BB,2134
BB,2124
BI,1986
II,1967
II,2185
IC,2309
CC,1905
CC,1796
CY,2100
YY,2125
YY,1926
YE,2071
EE,2236
EE,2439
ET,2232
TT,1918
TT,2071
TI,3471
II,4431
II,3047
IS,2057
SS,1928
SS,1699
SZ,1946
ZZ,2162
ZZ,2042
ZI,1840
II,1816
II,1935
IN,1630
NN,1616
NN,1772
NC,1980
CC,2413
CC,2332
CI,2196
II,2120
II,1970
IF,2313
FF,2755
FF,2895
FY,2440
YY,2124
YY,1955
YA,2197
AA,3187
AA,3078
AM,2167
MM,1795
MM,1755
MA,1876
AA,1869
AA,1891
AZ,2554
ZZ,2856
ZZ,2677
ZI,2827
II,2916
II,2657
IN,2585
NN,2599
NN,2748
NG,2462
GG,2054
GG,2273
GL,2459
LL,2400
LL,2154
LY,2188
YY,2144
YY,2046
YB,1971
BB,1715
BB,1515
BI,1623
II,1696
II,1372
IL,1409
LL,1685
LL,1634
LL,1621
LL,1509
LL,1329
LC,1734
CC,1984
CC,1859
CA,2130
AA,2549
AA,2469
AR,2029
RR,1608
RR,1448
RR,1632
RR,2027
RR,1808
RI,1836
II,2152
II,2189
IE,1868
EE,1308
EE,1442
ED,1442
DD,1457
DD,1327
DD,1881
DD,2529
DD,2055
DI,1579
II,1531
II,1571
IA,1942
AA,2402
AA,2502
AN,2180
NN,1668
NN,1787
NN,1744
NN,1939
NN,2077
NE,2057
EE,2142
EE,2361
EE,2499
EE,2119
EE,2005
EN,1849
NN,1962
NN,2331
NT,2370
TT,2529
TT,2479
TI,2103
II,2295
II,2534
IR,2068
RR,1702
RR,1910
RE,2211
EE,2144
EE,2044
EL,1848
LL,1503
LL,1148
LY,1211
YY,1431
YY,1282
YF,1825
FF,2479
FF,2439
FR,2300
RR,2282
RR,2372
RO,2495
OO,2717
OO,3094
OM,2421
MM,1739
MM,1878
MG,2045
GG,2049
GG,1959
GR,2065
RR,1909
RR,1989
RE,1623
EE,1468
EE,1658
EA,1680
AA,1836
AA,1561
AT,1889
TT,2336
TT,2275
TH,2205
HH,1997
HH,2017
HE,2276
EE,1987
EE,1817
EI,2589
II,3360
II,3358
IG,2601
GG,2024
GG,1974
GH,2486
HH,2898
HH,2658
HT,1890
TT,1421
TT,1899
TS,2271
SS,2404
SS,2576
SI,2081
II,1315
II,1206
IN,1851
NN,2217
NN,2057
NT,2329
TT,2522
TT,2602
TE,2725
EE,2828
EE,2868
ER,2845
RR,2908
RR,3018
RE,2254
EE,1516
EE,1733
ES,1881
SS,1811
SS,1680
ST,2148
TT,2726
TT,2647
TI,2547
II,2286
II,1938
IN,2077
NN,2044
NN,1944
NG,2035
GG,2256
GG,2331
GL,2129
LL,1942
LL,1832
LY,1807
YY,1506
YY,1309
YJ,1107
JJ,946
JJ,1276
JE,1601
EE,1509
EE,1394
ER,1666
RR,1792
RR,1728
RR,1642
RR,1437
RR,1796
RO,2044
OO,2041
OO,2477
OD,2768
DD,2701
DD,2633
DK,2247
KK,1870
KK,1971
KI,2111
II,1950
II,1612
IN,2212
NN,2491
NN,2251
ND,2869
DD,3278
DD,3118
DL,2821
LL,2508
LL,2421
LY,2292
YY,2095
YY,1932
YL,2288
LL,2898
LL,2888
LA,2614
AA,2322
AA,2233
AU,2360
UU,2168
UU,1679
UD,1998
DD,2475
DD,2374
DE,2120
EE,2089
EE,2311
ED,2378
DD,2196
DD,1977
DM,1858
MM,2053
MM,2279
MA,2603
AA,2690
AA,2549
AN,2462
NN,2119
NN,1799
NY,2016
YY,2133
YY,1953
YN,2064
NN,2167
NN,2217
NO,2136
OO,2055
OO,1784
ON,1719
NN,1760
NN,1925
NO,1931
OO,1945
OO,1705
OP,1545
PP,1722
PP,1622
PP,1844
PP,1866
PP,1985
PO,2042
OO,1800
OO,1641
OS,1612
SS,1981
SS,2330
SI,2119
II,1983
II,1846
IN,2018
NN,2283
NN,1924
NG,1775
GG,1897
GG,1907
GP,1963
PP,2061
PP,2161
PE,2204
EE,1959
EE,1800
EO,2096
OO,2233
OO,1854
OP,2223
PP,2833
PP,2864
PL,2783
LL,2869
LL,3096
LE,2517
EE,2250
EE,2399
EQ,2461
QQ,2297
QQ,1998
QU,2155
UU,2391
UU,2331
UI,1921
II,2089
II,2106
IE,2321
EE,2638
EE,2877
ET,2712
TT,2128
TT,2291
TL,2928
LL,3093
LL,2993
LY,2596
YY,1952
YY,2023
YR,1941
RR,1521
RR,1292
RU,1507
UU,1893
