Character,Time
YS,1820
SU,1863
UD,1837
DD,1506
DE,1728
EN,2089
NL,2276
LY,2551
YT,2222
TE,1858
EA,2267
AR,2342
RE,2009
ED,1982
DU,2186
UP,2520
PV,2442
VI,2121
IO,2132
ON,2260
NL,2239
LE,2182
ET,2739
TL,2643
LY,2233
YW,2538
WE,2572
EN,2211
NT,2981
TX,3558
XE,2679
EN,2205
NO,2410
OP,2537
PH,2148
HO,2284
OB,2423
BI,2076
IC,2161
CY,2563
YE,2623
ES,2398
SZ,3427
ZO,4099
OO,2478
OE,1855
EY,2236
YA,3099
AN,3205
NO,2390
OT,2246
TH,2233
HE,2720
ER,2708
RC,2376
CI,2085
IO,1948
OL,1951
LD,1927
DA,2215
AN,2415
ND,2616
DS,2659
SN,1888
NO,2092
OW,2556
WY,2253
YW,2552
WI,2530
IN,2038
NT,2562
TE,3555
EN,3171
NI,2597
IG,2992
GH,2785
HT,2122
TI,2109
IT,2201
TW,2182
WA,2099
AS,1912
SB,1955
BU,2275
UT,2124
TS,2150
SH,2696
HE,2477
ET,2917
TR,3107
RI,2187
IE,1905
ED,2402
DT,2765
TO,2226
OC,2239
CL,2212
LO,1958
OS,2354
SE,2579
EH,2465
HE,2638
ER,2799
RE,2650
EY,2774
YE,2332
ES,2026
SA,2303
AN,2471
ND,2504
DG,2164
GO,2486
OT,2598
TO,2476
OS,2697
SL,2751
LE,2098
EE,1296
EP,1616
PC,1579
CU,1733
UF,1962
FF,1889
FD,1900
DD,1697
DL,1814
LE,2405
ED,2846
DU,2746
UN,2427
ND,2304
DE,3169
ER,3324
RN,2106
NE,1870
EA,2227
AT,1871
TH,1775
HT,1867
TH,2186
HE,2105
EB,1925
BL,2551
LA,2241
AN,1949
NK,2289
KE,2538
ET,2521
TA,2015
AN,2495
ND,2455
DS,2282
SH,2687
HI,2501
IV,2329
VE,2266
ER,2328
RI,2407
IN,2672
NG,2630
GD,2395
DA,2123
AI,2045
IL,1893
LY,1789
YA,1969
AF,1981
FT,1878
TE,2298
ER,2549
RW,3055
WO,2988
OR,1929
RK,1684
KS,1970
SH,2071
HE,2018
EU,2136
US,2150
SE,2247
ED,2205
DT,2033
TO,1909
OR,2109
RE,2049
ES,1511
SA,2094
AC,2622
CH,2180
HH,2010
HO,2123
OM,2147
ME,1623
EO,2046
ON,2506
NL,2618
LY,2676
YB,2276
BY,2189
YN,2142
NI,2125
IG,2206
GH,2490
HT,2088
TE,1873
EA,2075
AR,2153
RL,2360
LY,2440
YT,2236
TO,2277
OA,2530
AY,2247
YS,2167
SH,2316
HE,2346
EH,2766
HA,2744
AD,2497
DR,2167
RE,2221
EA,2852
AC,2818
CH,2391
HE,2236
ED,2354
DC,2107
CO,2236
OM,2328
MP,2624
PA,2908
AR,2900
RE,2728
ED,2312
DT,2416
TO,1956
OT,1918
TH,2517
HE,1958
EO,1827
OT,2139
TH,2133
HE,2626
ED,2615
DA,2475
AY,2591
YS,2382
SF,1762
FA,1662
AR,1994
RW,2174
WA,2293
AW,2449
WA,2670
AY,2375
YW,1924
WI,1955
IT,2093
TH,2126
HI,2581
IN,2898
NT,3204
TE,2870
EH,2911
HE,2872
EC,2275
CI,2626
IT,2461
TY,2106
YH,2906
HE,3602
ER,2862
RO,1925
OF,1532
FF,1755
FI,2198
IV,2314
VC,2895
CW,2528
WA,1849
AL,2339
LO,2115
OC,2037
CA,2549
AT,2365
TE,1993
ED,2204
DG,2376
GE,2240
EN,2874
NE,2898
ER,2271
RO,2541
OU,2660
US,2587
SW,2323
WI,2490
IT,2251
TH,2145
HV,2640
VB,1975
BO,1755
OT,2216
TH,2102
HT,2141
TI,2494
IM,2692
ME,2567
EA,2551
AN,2678
ND,2223
DM,2136
MO,2800
ON,2621
NE,2589
EY,2881
YS,2142
SH,1739
HE,2272
EA,2519
AL,2461
LW,2271
WA,2039
AY,2222
YS,2341
SW,2327
WA,2334
AS,1918
SH,1710
HU,2009
UM,2127
MB,2219
BL,2397
LE,2224
EA,2176
AN,2329
ND,2531
DD,2605
DO,2431
OW,2330
WN,2183
NT,2234
TO,2053
OE,1597
EA,2006
AR,2554
RT,2326
TH,2002
HA,2310
AH,2498
HU,2378
UM,2477
MA,2369
AN,2077
NB,1945
BE,1905
EI,2310
IN,2634
NG,2451
GI,2289
IL,1691
LL,1552
LS,2083
SH,2141
HE,2043
EW,2213
WA,2000
AS,1701
ST,1916
TH,2245
HA,2472
AT,2326
TD,2846
DA,3113
AY,2348
YA,2430
AN,2421
ND,1877
DH,2108
HA,2392
AV,2332
VE,2295
EI,2502
IN,2673
NG,2454
GA,2377
AH,2413
HE,2440
EA,2198
AH,2653
HA,2847
AC,2430
CH,2566
HE,2495
EA,2323
AF,2508
FT,2375
TE,2665
EA,2641
AL,1739
LL,1414
LT,1708
TH,2073
HA,2105
AT,2021
TS,2376
ST,2415
TR,2230
RA,2658
AI,2787
IN,2129
NJ,2348
JU,3314
US,2824
ST,2000
TB,2556
BA,2797
AC,2405
CK,2372
KH,2087
HO,2312
OM,2354
ME,2080
EA,1868
AF,2005
FT,2506
TE,2940
ER,2858
RA,2497
AH,2567
HA,2280
AR,2271
RD,2274
DS,2596
SD,3129
DA,2826
AY,2526
YS,2575
SW,2460
WO,2408
OR,2322
RK,2246
KA,2545
AT,3189
TO,2889
OF,1894
FF,1750
FI,2282
IC,2303
CE,2278
EK,2461
KI,2082
IN,2312
ND,2302
DE,1921
EN,1988
NE,2248
ES,1865
SS,1455
SS,2021
SH,2105
HE,2177
EA,2337
AL,2098
LW,1815
WA,1932
AY,2143
YS,2277
SS,2546
SH,2180
HO,2071
OW,2393
WE,2195
ED,2199
DT,2277
TO,1954
OE,1883
EV,1993
VE,2631
ER,2783
RY,2217
YB,2200
BO,2396
OD,2447
DY,2221
YL,2236
LI,2087
IG,1982
GH,2265
HT,1942
TN,1951
NI,2613
IN,2626
NG,2369
GA,2666
AN,2665
ND,2218
DT,1791
TH,2148
HU,2579
UN,2349
ND,2542
DE,2750
ER,2422
RW,2488
WA,2561
AS,2301
SS,2222
ST,2237
TR,2212
RI,2194
IK,2324
KI,2641
IN,2711
NG,2322
GE,2449
EV,2453
VE,3072
ER,3290
RY,2430
YN,2206
NO,2404
OW,2352
WA,2275
AN,2529
ND,2306
DT,1967
TH,2146
HE,2325
EN,2412
NO,2883
OU,2743
UT,2141
TS,1926
SI,2271
ID,2694
DE,2336
EM,2023
MU,1983
US,2175
SI,2362
IC,2355
CW,2349
WA,2276
AS,2362
SP,2402
PU,2489
UT,2700
TA,2626
AS,2616
SL,2595
LO,2493
OU,2756
UD,2784
DA,2068
AS,1868
SE,2187
EV,2156
VE,2421
ER,2341
RI,2298
IN,2472
NT,2618
TH,2737
HE,2163
EA,2056
AP,2311
PA,2411
AR,2858
RT,2962
TM,3367
ME,3240
EN,2239
NT,1963
TN,2250
NE,1969
EX,1822
XT,2255
TT,2150
TO,2371
OH,2542
HE,3020
ER,3007
RS,2620
SN,2666
NO,1999
OW,1931
WS,1971
SH,1950
HE,2100
EB,2048
BE,1990
EG,2536
GA,2992
AN,2685
ND,2557
DO,2395
OU,2254
UB,1992
BT,2031
TI,2535
IN,2542
NF,2219
FG,2254
GS,1896
SI,1895
IF,2289
FS,2554
SH,2749
HE,2397
EH,2991
HD,3151
DT,2198
TO,2284
OC,2623
CH,2317
HA,1814
AN,2170
NG,2612
GE,2626
EH,2582
HE,2579
EW,2780
WA,2541
AY,2057
YG,1647
GO,1640
OF,1756
FT,1840
TH,1874
HI,2142
IN,2536
NK,2676
KI,2659
IN,2455
NG,2477
GO,2886
ON,2678
NC,2616
CE,2927
EA,2503
AG,2166
GI,2421
IA,2919
AA,2997
AA,3235
AN,2625
NS,1879
SH,2063
HE,1960
ET,1982
TH,2098
HO,2394
OU,2674
UG,3046
GH,3609
HO,3070
OF,2379
FN,2230
NO,2001
OW,2091
WS,1740
SH,1838
HE,2413
EG,2351
GI,2598
IV,2764
VI,2633
IN,2520
NG,2340
GH,2500
HE,2857
EN,3153
NA,2693
AS,2093
ST,2075
TY,2413
YN,2396
NE,1831
EI,2191
IG,2527
GB,1886
BO,2184
OR,2375
RA,2163
AN,2377
NO,2335
OT,2017
TH,1857
HE,2506
EC,2714
CH,2440
HA,1930
AN,1740
NC,3102
CE,3440
EP,2388
PE,2321
EO,2263
OP,2257
PL,2408
LE,2221
EA,2199
AC,2169
CE,2807
ET,2855
TA,2318
AI,2490
IN,2523
NL,2581
LO,2241
OT,2292
TA,2592
AR,2899
RN,2656
NO,1727
OT,1737
TV,1970
VE,2249
ER,2322
RY,2233
YC,2493
CO,2482
ON,2188
NC,2366
CE,3394
ER,3402
RN,2470
NE,2333
ED,2475
DA,2445
AB,2216
BO,2264
OU,2251
UT,2172
TT,2636
TH,2763
HE,2152
ER,2037
RI,2332
IN,3350
NE,3443
EI,2412
IG,1764
GH,1506
HB,2108
BO,2469
OR,1967
RQ,1951
QU,2733
UI,2528
IV,1726
VE,2186
ER,2718
RI,2852
IN,2794
NG,2455
GS,2503
SH,2409
HE,2086
ED,2049
DI,2812
ID,2827
DN,2193
NO,2355
OT,2391
TE,2051
EV,2026
VE,2106
EN,2033
NH,2192
HA,2140
AV,1938
VE,2117
EE,2418
EN,2249
NO,2286
OU,2534
UG,2201
GH,2309
HE,2605
EN,2358
NE,1730
ER,1904
RF,2587
FY,2259
YT,2059
TO,2175
OG,2296
GE,2203
ET,1817
TU,2323
UP,2769
PF,2627
FR,2403
RO,2362
OM,2584
MH,3149
HE,3620
ER,2932
RB,2053
BE,1956
ED,2216
DR,2771
RU,2483
UD,2563
DE,2968
EA,2411
AN,2193
NU,2460
UN,2117
NK,2089
KI,2529
IN,2266
ND,2152
DH,2023
HE,2255
ER,2445
RN,2087
NI,2448
IG,2601
GH,2349
HB,2087
BO,2220
OE,2621
ER,2378
RW,2301
WA,2056
AS,1951
SA,2125
AN,2573
ND,2743
DS,2285
SH,2129
HE,2080
EK,2288
KN,2365
NE,2497
EW,2604
WI,2434
IT,2137
TW,1946
WA,2496
AS,2714
SN,2426
NO,2127
OU,2316
US,2421
SE,2199
EA,2496
AR,2609
RG,2167
GU,1900
UI,2194
IN,2533
NG,2527
GS,2597
SO,2449
OI,1879
IR,1734
RR,2395
RI,2761
IT,2560
TA,2616
AT,2650
TA,2775
AI,2588
IN,1796
NG,1545
GW,1916
WA,2287
AS,1977
ST,2188
TH,2639
HE,2340
EL,2523
LO,2663
OU,2603
UD,2660
DN,2305
NO,1997
OI,2272
IS,2242
SE,2577
EI,3063
IN,2444
NT,1727
TH,2049
HE,2457
EN,1937
NE,2172
EI,2843
IG,2453
GH,2250
HB,2322
BO,2152
OR,2033
RI,2372
IN,2584
NG,2493
GA,2867
AP,2913
PA,2484
AR,2180
RT,2214
TM,2399
ME,2154
EN,2065
NT,2059
TT,2432
TH,2477
HE,1879
EN,2274
NE,2672
EI,2685
IG,2565
GB,2561
BO,2824
OR,2576
RD,2075
DI,2230
ID,2068
DN,1695
NO,1897
OT,2251
TE,2159
EN,2002
NE,2504
EN,2065
NV,1735
VB,1990
BO,1907
OT,2028
TH,2271
HE,2736
ER,3268
RT,3115
TO,2576
OR,2936
RE,3026
ED,2645
DU,2612
UC,2646
CE,2265
ET,2017
TH,2015
HE,1525
EV,1735
VO,1950
OL,1746
LU,1855
UM,1938
MA,2089
AL,1921
LI,1865
IT,1715
TT,1366
TE,1446
EL,1818
LE,2059
EB,2049
BI,2023
IT,1918
TU,1604
UN,1438
NA,2380
AB,2661
BL,2277
LE,2501
ET,2344
TO,2119
OS,2222
SS,2488
ST,5718
TT,12467
TE,16375
EE,10024
EE,3923
EE,7674
EO,13800
OE,17051
EO,12277
OO,5888
OE,4002
EL,4256
LE,4009
ES,3619
SR,7147
RT,10755
TF,8481
FL,4973
LZ,4145
ZZ,9066
ZL,9627
LA,6985
AG,7307
GF,5293
FF,6400
FE,6622
EG,5930
GO,5678
ON,7313
NE,14510
EI,16118
IO,8983
OD,5544
DU,11919
UN,10793
NA,8661
AR,9526
RL,5094
LL,4980
LN,8617
NT,7452
TE,8633
ES,10254
SU,7677
UL,9528
LL,7803
LN,5736
NP,5543
PL,5370
LM,5050
MO,4697
OL,4946
LL,6453
LM,4912
ML,3676
LA,4442
AA,9604
AL,10355
LR,7170
RH,5548
HE,8374
ER,16350
RD,13969
DN,9172
NP,7025
PD,5369
DO,5505
OE,4308
EE,3360
EO,11903
OE,14435
EO,13500
OE,11677
ED,5343
DM,4415
MY,3403
YT,8607
TH,7891
HE,2283
EA,7602
AE,7576
EF,3754
FD,5946
DL,5931
LT,11179
TA,16166
AL,9973
LF,5508
FS,5966
SA,12717
AS,16534
SN,13169
NS,13419
SI,12640
IE,6807
EE,8451
ED,11129
DV,5883
VE,3391
EA,10668
AR,13014
RT,9417
TA,15540
AD,14342
DI,8595
IH,5657
HI,4095
IT,5086
TE,4461
ED,11862
DO,17278
OE,16892
EO,15070
OE,12587
EO,12880
OO,8771
OA,10714
AS,17484
SL,12237
LR,9009
RT,10864
TF,7534
FE,11348
EL,10751
LZ,7362
ZZ,10459
ZZ,10444
ZZ,9909
ZL,7412
LF,4554
FE,7959
EG,8208
GS,11957
SE,16776
EI,11991
IS,14402
SE,18726
EI,14032
IA,13021
AN,16563
NU,15711
UA,9019
AD,3996
DA,8385
AC,7308
CI,2054
IM,1912
MF,2397
FM,2336
ME,2046
EN,5343
NP,13475
PU,17132
UE,8511
EE,9978
EE,10514
ED,2161
DE,8720
EK,8734
KU,2467
US,2230
SO,2051
OS,10410
SS,10158
SH,2083
HA,2154
AH,2238
HA,11078
AE,10912
EE,7743
EE,16186
EA,16830
AH,8536
HD,4852
DE,10399
EG,7586
GR,2180
RG,2368
GT,2158
TR,2103
RD,1834
DI,1686
IH,2048
HE,2645
EB,2799
BA,2699
AD,6807
DE,11582
EH,7252
HR,3041
RL,3209
LT,3636
TL,11236
LN,10065
NX,2827
XS,9946
SS,16480
SE,17990
ER,19006
RR,18091
RA,17183
AA,16256
AN,15563
NN,14641
NO,16243
OO,18104
OR,17309
RR,16494
RT,17329
TT,18185
TE,18907
EE,18677
ET,9935
TS,2397
SW,1854
WM,1527
ME,1954
